,B cells,CD8+ T cells,Endothelial,Epithelial,Macrophages,Mixed Immune,Myofibroblasts,Proliferating T,Stromal,Vascular Stromal,n_cells,spot_x,spot_y
spot_1053,0.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,12,,
spot_1145,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.22727272727272727,22,,
spot_1146,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,6,,
spot_1147,0.06451612903225806,0.12903225806451613,0.3225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.03225806451612903,0.0967741935483871,0.03225806451612903,31,,
spot_1148,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.3333333333333333,0.4166666666666667,24,,
spot_1149,0.0,0.07142857142857142,0.21428571428571427,0.0,0.25,0.10714285714285714,0.17857142857142858,0.0,0.14285714285714285,0.03571428571428571,28,,
spot_1150,0.5238095238095238,0.09523809523809523,0.0,0.0,0.14285714285714285,0.07142857142857142,0.023809523809523808,0.0,0.11904761904761904,0.023809523809523808,42,,
spot_1151,0.9137931034482759,0.034482758620689655,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,58,,
spot_1152,0.9019607843137255,0.0,0.0,0.0,0.0196078431372549,0.0784313725490196,0.0,0.0,0.0,0.0,51,,
spot_1153,0.2413793103448276,0.0,0.10344827586206896,0.0,0.034482758620689655,0.20689655172413793,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.20689655172413793,29,,
spot_1154,0.043478260869565216,0.34782608695652173,0.21739130434782608,0.0,0.0,0.13043478260869565,0.0,0.0,0.2608695652173913,0.0,23,,
spot_1156,0.7142857142857143,0.17857142857142858,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.017857142857142856,0.0,56,,
spot_1157,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,,
spot_1158,0.3125,0.3125,0.03125,0.0,0.09375,0.09375,0.0625,0.0,0.09375,0.0,32,,
spot_1159,0.0,0.125,0.16666666666666666,0.0,0.25,0.08333333333333333,0.041666666666666664,0.0,0.20833333333333334,0.125,24,,
spot_1160,0.0,0.0,0.23529411764705882,0.0,0.29411764705882354,0.17647058823529413,0.0,0.058823529411764705,0.23529411764705882,0.0,17,,
spot_1161,0.0,0.19230769230769232,0.11538461538461539,0.0,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0,0.23076923076923078,0.0,26,,
spot_1162,0.0,0.21052631578947367,0.0,0.0,0.5263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,19,,
spot_1163,0.0,0.12,0.0,0.0,0.32,0.32,0.12,0.0,0.12,0.0,25,,
spot_1164,0.0,0.26666666666666666,0.0,0.13333333333333333,0.3333333333333333,0.2,0.06666666666666667,0.0,0.0,0.0,15,,
spot_1165,0.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,0.125,0.0,8,,
spot_1166,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,9,,
spot_1167,0.0,0.2,0.0,0.4,0.3,0.0,0.1,0.0,0.0,0.0,10,,
spot_1260,0.047619047619047616,0.23809523809523808,0.09523809523809523,0.0,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.0,0.14285714285714285,0.09523809523809523,21,,
spot_1261,0.06451612903225806,0.16129032258064516,0.0967741935483871,0.0,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.0,0.16129032258064516,0.3225806451612903,31,,
spot_1262,0.11538461538461539,0.2692307692307692,0.038461538461538464,0.019230769230769232,0.15384615384615385,0.23076923076923078,0.038461538461538464,0.019230769230769232,0.09615384615384616,0.019230769230769232,52,,
spot_1263,0.46,0.08,0.1,0.0,0.1,0.04,0.1,0.0,0.1,0.02,50,,
spot_1264,0.7192982456140351,0.17543859649122806,0.0,0.0,0.03508771929824561,0.05263157894736842,0.0,0.0,0.017543859649122806,0.0,57,,
spot_1265,0.4,0.05714285714285714,0.17142857142857143,0.0,0.0,0.11428571428571428,0.17142857142857143,0.0,0.05714285714285714,0.02857142857142857,35,,
spot_1266,0.0,0.0,0.0,0.0,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.0,0.42105263157894735,0.10526315789473684,19,,
spot_1267,0.0,0.22580645161290322,0.16129032258064516,0.0,0.3548387096774194,0.16129032258064516,0.03225806451612903,0.0,0.06451612903225806,0.0,31,,
spot_1268,0.02631578947368421,0.6578947368421053,0.07894736842105263,0.0,0.13157894736842105,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,38,,
spot_1269,0.025,0.275,0.05,0.025,0.1,0.3,0.025,0.0,0.125,0.075,40,,
spot_1270,0.15384615384615385,0.3333333333333333,0.0,0.0,0.23076923076923078,0.1794871794871795,0.0,0.0,0.05128205128205128,0.05128205128205128,39,,
spot_1271,0.6486486486486487,0.0,0.0,0.0,0.10810810810810811,0.13513513513513514,0.0,0.0,0.02702702702702703,0.08108108108108109,37,,
spot_1272,0.10714285714285714,0.07142857142857142,0.0,0.0,0.39285714285714285,0.21428571428571427,0.03571428571428571,0.0,0.10714285714285714,0.07142857142857142,28,,
spot_1273,0.0,0.0,0.05,0.0,0.6,0.0,0.15,0.0,0.2,0.0,20,,
spot_1274,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0,0.3076923076923077,0.0,13,,
spot_1275,0.0,0.0,0.36363636363636365,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.0,11,,
spot_1276,0.0,0.0,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,18,,
spot_1277,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,4,,
spot_1278,0.0,0.2,0.0,0.1,0.3,0.3,0.0,0.0,0.1,0.0,10,,
spot_1279,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,8,,
spot_1280,0.0,0.1,0.2,0.1,0.1,0.4,0.1,0.0,0.0,0.0,10,,
spot_1281,0.0,0.0,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,12,,
spot_1282,0.0,0.0625,0.0,0.375,0.125,0.3125,0.0625,0.0,0.0625,0.0,16,,
spot_1374,0.037037037037037035,0.25925925925925924,0.14814814814814814,0.0,0.07407407407407407,0.18518518518518517,0.0,0.07407407407407407,0.14814814814814814,0.07407407407407407,27,,
spot_1375,0.0,0.1875,0.1875,0.0,0.0625,0.125,0.125,0.0,0.25,0.0625,16,,
spot_1378,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.3,0.1,0.1,10,,
spot_1379,0.0,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.3888888888888889,0.1111111111111111,18,,
spot_1380,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.0,0.045454545454545456,0.0,22,,
spot_1381,0.0,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842,0.0,19,,
spot_1382,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.0,0.16666666666666666,0.0,18,,
spot_1383,0.0,0.15,0.0,0.05,0.3,0.35,0.15,0.0,0.0,0.0,20,,
spot_1384,0.0,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.0,0.0,0.15789473684210525,0.0,19,,
spot_1385,0.0,0.5384615384615384,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,13,,
spot_1386,0.0,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.0,0.05555555555555555,0.0,18,,
spot_1387,0.0,0.21739130434782608,0.17391304347826086,0.0,0.17391304347826086,0.043478260869565216,0.30434782608695654,0.0,0.08695652173913043,0.0,23,,
spot_1388,0.0,0.23529411764705882,0.058823529411764705,0.0,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,17,,
spot_1389,0.0,0.35714285714285715,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0,14,,
spot_1390,0.0,0.375,0.0,0.25,0.125,0.125,0.125,0.0,0.0,0.0,8,,
spot_1391,0.0,0.25,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,12,,
spot_1392,0.0,0.0,0.4375,0.0,0.0625,0.0625,0.4375,0.0,0.0,0.0,16,,
spot_1393,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.0,11,,
spot_1394,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.1,0.0,10,,
spot_1395,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,8,,
spot_1396,0.0,0.0,0.3,0.2,0.0,0.0,0.4,0.0,0.1,0.0,10,,
spot_1489,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4,,
spot_1491,0.0,0.058823529411764705,0.29411764705882354,0.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.0,17,,
spot_1492,0.0,0.06666666666666667,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.2,0.0,0.13333333333333333,0.0,15,,
spot_1493,0.0,0.04,0.12,0.2,0.24,0.16,0.16,0.0,0.0,0.08,25,,
spot_1494,0.0,0.08333333333333333,0.25,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.4166666666666667,0.0,0.0,0.0,24,,
spot_1495,0.0,0.19230769230769232,0.11538461538461539,0.0,0.07692307692307693,0.23076923076923078,0.34615384615384615,0.0,0.038461538461538464,0.0,26,,
spot_1496,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,14,,
spot_1497,0.0,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,11,,
spot_1498,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.125,0.0,24,,
spot_1499,0.0,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.0,19,,
spot_1500,0.0,0.0625,0.125,0.0625,0.25,0.375,0.125,0.0,0.0,0.0,16,,
spot_1501,0.0,0.2,0.1,0.2,0.15,0.25,0.0,0.0,0.1,0.0,20,,
spot_1502,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,9,,
spot_1503,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,4,,
spot_1504,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0,11,,
spot_1505,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,17,,
spot_1506,0.0,0.2727272727272727,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,11,,
spot_1507,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,12,,
spot_1508,0.0,0.1,0.15,0.15,0.1,0.35,0.15,0.0,0.0,0.0,20,,
spot_1509,0.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,9,,
spot_1510,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,14,,
spot_1511,0.0,0.047619047619047616,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.0,0.047619047619047616,0.0,21,,
spot_1603,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.058823529411764705,0.0,0.23529411764705882,0.23529411764705882,0.058823529411764705,17,,
spot_1604,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,9,,
spot_1605,0.0,0.3076923076923077,0.0,0.0,0.2692307692307692,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,26,,
spot_1606,0.0,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.0,13,,
spot_1607,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,11,,
spot_1608,0.0,0.0,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,15,,
spot_1609,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.2,0.26666666666666666,0.2,0.0,0.06666666666666667,0.0,15,,
spot_1610,0.0,0.08333333333333333,0.16666666666666666,0.125,0.16666666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,24,,
spot_1611,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.06666666666666667,0.4,0.0,0.2,0.0,15,,
spot_1612,0.0,0.3125,0.125,0.125,0.0625,0.3125,0.0,0.0,0.0625,0.0,16,,
spot_1613,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,11,,
spot_1614,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,7,,
spot_1615,0.0,0.23529411764705882,0.0,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,17,,
spot_1616,0.0,0.043478260869565216,0.30434782608695654,0.0,0.0,0.13043478260869565,0.5217391304347826,0.0,0.0,0.0,23,,
spot_1617,0.0,0.041666666666666664,0.25,0.0,0.08333333333333333,0.20833333333333334,0.375,0.0,0.041666666666666664,0.0,24,,
spot_1618,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,5,,
spot_1619,0.0,0.05263157894736842,0.3157894736842105,0.0,0.05263157894736842,0.05263157894736842,0.42105263157894735,0.0,0.10526315789473684,0.0,19,,
spot_1620,0.0,0.1,0.2,0.2,0.1,0.2,0.2,0.0,0.0,0.0,10,,
spot_1621,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,0.0,0.0,0.0,0.14285714285714285,14,,
spot_1622,0.0,0.1,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,10,,
spot_1623,0.0,0.0,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,13,,
spot_1624,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.06666666666666667,0.0,15,,
spot_1625,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,9,,
spot_1718,0.0,0.1935483870967742,0.03225806451612903,0.0,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.12903225806451613,0.2903225806451613,0.0967741935483871,31,,
spot_1719,0.0,0.13636363636363635,0.18181818181818182,0.0,0.2727272727272727,0.13636363636363635,0.22727272727272727,0.0,0.045454545454545456,0.0,22,,
spot_1720,0.0,0.06666666666666667,0.06666666666666667,0.4,0.13333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,0.0,15,,
spot_1721,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,9,,
spot_1722,0.0,0.0,0.0625,0.1875,0.1875,0.25,0.1875,0.0,0.125,0.0,16,,
spot_1723,0.0,0.16666666666666666,0.0,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,12,,
spot_1724,0.0,0.2631578947368421,0.0,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.0,19,,
spot_1725,0.0,0.041666666666666664,0.125,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.25,0.0,0.041666666666666664,0.08333333333333333,24,,
spot_1726,0.0,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,18,,
spot_1727,0.0,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,18,,
spot_1728,0.0,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.09523809523809523,0.0,0.14285714285714285,0.0,21,,
spot_1729,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.0,9,,
spot_1730,0.0,0.0,0.21052631578947367,0.0,0.21052631578947367,0.10526315789473684,0.42105263157894735,0.0,0.05263157894736842,0.0,19,,
spot_1731,0.0,0.0,0.0,0.5,0.125,0.375,0.0,0.0,0.0,0.0,8,,
spot_1732,0.0,0.0,0.0,0.5,0.2,0.1,0.0,0.0,0.2,0.0,10,,
spot_1733,0.0,0.058823529411764705,0.29411764705882354,0.0,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.0,0.058823529411764705,0.0,17,,
spot_1734,0.0,0.0,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.0,0.05263157894736842,0.0,19,,
spot_1735,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.0,14,,
spot_1736,0.0,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,18,,
spot_1737,0.0,0.18181818181818182,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,11,,
spot_1738,0.0,0.15,0.3,0.2,0.05,0.15,0.15,0.0,0.0,0.0,20,,
spot_1739,0.0,0.47619047619047616,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,21,,
spot_1740,0.0,0.3333333333333333,0.16666666666666666,0.0,0.25,0.25,0.0,0.0,0.0,0.0,12,,
spot_1832,0.041666666666666664,0.125,0.16666666666666666,0.0,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.0,0.20833333333333334,0.041666666666666664,24,,
spot_1833,0.0,0.03571428571428571,0.10714285714285714,0.0,0.2857142857142857,0.10714285714285714,0.17857142857142858,0.0,0.17857142857142858,0.10714285714285714,28,,
spot_1834,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,11,,
spot_1835,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,15,,
spot_1836,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,12,,
spot_1837,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4,0.13333333333333333,0.0,0.0,0.2,0.0,15,,
spot_1838,0.0,0.4,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,10,,
spot_1839,0.0,0.375,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,16,,
spot_1840,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.0,18,,
spot_1841,0.0,0.05,0.2,0.15,0.15,0.15,0.2,0.0,0.1,0.0,20,,
spot_1842,0.0,0.1875,0.0625,0.1875,0.1875,0.25,0.125,0.0,0.0,0.0,16,,
spot_1843,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,5,,
spot_1844,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,10,,
spot_1845,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,9,,
spot_1846,0.0,0.07142857142857142,0.0,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.0,0.0,0.0,0.14285714285714285,14,,
spot_1847,0.0,0.0,0.0,0.4,0.1,0.4,0.0,0.0,0.1,0.0,10,,
spot_1848,0.0,0.1,0.1,0.3,0.0,0.3,0.1,0.0,0.1,0.0,10,,
spot_1849,0.0,0.0,0.0,0.2,0.0,0.3,0.3,0.0,0.2,0.0,10,,
spot_1850,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,7,,
spot_1851,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,,
spot_1852,0.0,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0,11,,
spot_1853,0.0,0.0,0.13333333333333333,0.06666666666666667,0.2,0.3333333333333333,0.2,0.0,0.06666666666666667,0.0,15,,
spot_1854,0.0,0.0,0.3157894736842105,0.05263157894736842,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.15789473684210525,19,,
spot_1947,0.0,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,12,,
spot_1948,0.0,0.05,0.15,0.05,0.0,0.05,0.55,0.0,0.15,0.0,20,,
spot_1949,0.0,0.0,0.35,0.05,0.0,0.15,0.4,0.0,0.0,0.05,20,,
spot_1950,0.0,0.0,0.3,0.0,0.15,0.0,0.55,0.0,0.0,0.0,20,,
spot_1951,0.0,0.045454545454545456,0.36363636363636365,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.0,0.0,0.045454545454545456,22,,
spot_1952,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,4,,
spot_1953,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.047619047619047616,0.0,21,,
spot_1954,0.0,0.09090909090909091,0.045454545454545456,0.0,0.3181818181818182,0.09090909090909091,0.4090909090909091,0.0,0.045454545454545456,0.0,22,,
spot_1955,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,7,,
spot_1956,0.0,0.2,0.0,0.6,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,15,,
spot_1957,0.0,0.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,14,,
spot_1958,0.0,0.0,0.0,0.5,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,12,,
spot_1959,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,9,,
spot_1960,0.0,0.125,0.125,0.0625,0.0625,0.25,0.3125,0.0,0.0625,0.0,16,,
spot_1961,0.0,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,9,,
spot_1962,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,5,,
spot_1963,0.0,0.0,0.05,0.05,0.15,0.25,0.45,0.0,0.05,0.0,20,,
spot_1964,0.0,0.10526315789473684,0.15789473684210525,0.0,0.10526315789473684,0.3157894736842105,0.2631578947368421,0.0,0.05263157894736842,0.0,19,,
spot_1965,0.0,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,9,,
spot_1966,0.0,0.0,0.0,0.0,0.125,0.75,0.0,0.0,0.125,0.0,8,,
spot_1967,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091,0.0,11,,
spot_1968,0.0,0.0625,0.25,0.0,0.125,0.0625,0.5,0.0,0.0,0.0,16,,
spot_1969,0.0,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,9,,
spot_2061,0.0,0.16666666666666666,0.25,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,12,,
spot_2062,0.0,0.0,0.0625,0.3125,0.1875,0.1875,0.25,0.0,0.0,0.0,16,,
spot_2063,0.0,0.1,0.1,0.5,0.0,0.2,0.1,0.0,0.0,0.0,10,,
spot_2064,0.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,15,,
spot_2065,0.0,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,9,,
spot_2066,0.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0,0.2,0.0,0.2,0.0,15,,
spot_2067,0.0,0.1,0.0,0.05,0.05,0.05,0.45,0.0,0.3,0.0,20,,
spot_2068,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,10,,
spot_2069,0.0,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.0,0.05263157894736842,0.0,19,,
spot_2070,0.0,0.0,0.0,0.5,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285,14,,
spot_2071,0.0,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,9,,
spot_2072,0.0,0.0,0.3548387096774194,0.0,0.0,0.12903225806451613,0.5161290322580645,0.0,0.0,0.0,31,,
spot_2073,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,4,,
spot_2074,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,11,,
spot_2075,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.7916666666666666,0.0,0.0,0.0,24,,
spot_2076,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,5,,
spot_2077,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,14,,
spot_2078,0.0,0.0,0.2,0.4,0.0,0.1,0.3,0.0,0.0,0.0,10,,
spot_2079,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,7,,
spot_2080,0.0,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,15,,
spot_2081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,
spot_2082,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,9,,
