,B cells,CD8+ T cells,Endothelial,Epithelial,Macrophages,Mixed Immune,Myofibroblasts,Proliferating T,Stromal,Vascular Stromal,n_cells,spot_x,spot_y
spot_1475,0.1956521739130435,0.391304347826087,0.021739130434782608,0.0,0.15217391304347827,0.021739130434782608,0.021739130434782608,0.17391304347826086,0.021739130434782608,0.0,46,,
spot_1476,0.0392156862745098,0.5098039215686274,0.0,0.0,0.19607843137254902,0.0784313725490196,0.0,0.11764705882352941,0.058823529411764705,0.0,51,,
spot_1477,0.021739130434782608,0.6086956521739131,0.0,0.0,0.08695652173913043,0.10869565217391304,0.0,0.0,0.10869565217391304,0.06521739130434782,46,,
spot_1478,0.022222222222222223,0.6,0.0,0.0,0.06666666666666667,0.15555555555555556,0.022222222222222223,0.0,0.06666666666666667,0.06666666666666667,45,,
spot_1479,0.020833333333333332,0.7083333333333334,0.020833333333333332,0.0,0.10416666666666667,0.0625,0.0,0.0,0.0625,0.020833333333333332,48,,
spot_1480,0.0,0.08333333333333333,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.4583333333333333,24,,
spot_1481,0.05,0.1,0.0,0.0,0.5,0.15,0.05,0.0,0.05,0.1,20,,
spot_1482,0.0,0.047619047619047616,0.23809523809523808,0.0,0.047619047619047616,0.09523809523809523,0.38095238095238093,0.0,0.14285714285714285,0.047619047619047616,21,,
spot_1483,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,6,,
spot_1484,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3,,
spot_1485,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,7,,
spot_1582,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.2857142857142857,0.07142857142857142,14,,
spot_1583,0.0,0.0625,0.25,0.0,0.25,0.0,0.0625,0.0,0.375,0.0,16,,
spot_1584,0.0,0.375,0.05,0.0,0.075,0.175,0.075,0.1,0.025,0.125,40,,
spot_1585,0.0,0.3,0.15,0.0,0.15,0.0,0.0,0.0,0.25,0.15,20,,
spot_1586,0.0,0.0,0.375,0.0,0.25,0.125,0.0,0.0,0.25,0.0,8,,
spot_1587,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.5454545454545454,0.09090909090909091,11,,
spot_1588,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.3,10,,
spot_1589,0.05263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.0,0.15789473684210525,0.631578947368421,19,,
spot_1590,0.7708333333333334,0.0625,0.041666666666666664,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,48,,
spot_1591,0.4473684210526316,0.10526315789473684,0.13157894736842105,0.0,0.07894736842105263,0.13157894736842105,0.0,0.07894736842105263,0.02631578947368421,0.0,38,,
spot_1592,0.023255813953488372,0.6744186046511628,0.0,0.0,0.06976744186046512,0.046511627906976744,0.0,0.13953488372093023,0.046511627906976744,0.0,43,,
spot_1593,0.019230769230769232,0.7884615384615384,0.0,0.0,0.09615384615384616,0.019230769230769232,0.0,0.07692307692307693,0.0,0.0,52,,
spot_1594,0.03333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.16666666666666666,0.2,30,,
spot_1595,0.09090909090909091,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.36363636363636365,11,,
spot_1596,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.05555555555555555,18,,
spot_1597,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3,,
spot_1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,,
spot_1599,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,5,,
spot_1601,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,3,,
spot_1695,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.7272727272727273,0.09090909090909091,11,,
spot_1696,0.0,0.15384615384615385,0.038461538461538464,0.0,0.15384615384615385,0.15384615384615385,0.0,0.34615384615384615,0.038461538461538464,0.11538461538461539,26,,
spot_1697,0.0,0.3,0.0,0.0,0.05,0.15,0.05,0.25,0.15,0.05,20,,
spot_1698,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.18181818181818182,11,,
spot_1699,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.3333333333333333,0.05555555555555555,18,,
spot_1700,0.0,0.25806451612903225,0.0967741935483871,0.0,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.16129032258064516,0.0967741935483871,0.06451612903225806,31,,
spot_1701,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.045454545454545456,22,,
spot_1702,0.0,0.37142857142857144,0.0,0.0,0.22857142857142856,0.08571428571428572,0.0,0.08571428571428572,0.11428571428571428,0.11428571428571428,35,,
spot_1703,0.1111111111111111,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.16666666666666666,0.4444444444444444,18,,
spot_1704,0.0,0.10526315789473684,0.10526315789473684,0.0,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.15789473684210525,19,,
spot_1705,0.14285714285714285,0.17857142857142858,0.0,0.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.0,0.07142857142857142,0.2857142857142857,28,,
spot_1706,0.2571428571428571,0.2,0.08571428571428572,0.0,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.0,0.08571428571428572,0.14285714285714285,35,,
spot_1707,0.0,0.4,0.08888888888888889,0.0,0.13333333333333333,0.044444444444444446,0.0,0.06666666666666667,0.2,0.06666666666666667,45,,
spot_1708,0.0,0.045454545454545456,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.13636363636363635,22,,
spot_1709,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.42857142857142855,7,,
spot_1710,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,5,,
spot_1711,0.0,0.07692307692307693,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,0.0,0.3076923076923077,0.23076923076923078,13,,
spot_1713,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,4,,
spot_1714,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,3,,
spot_1715,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.6,0.0,10,,
spot_1809,0.23076923076923078,0.46153846153846156,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,13,,
spot_1810,0.0,0.42105263157894735,0.0,0.0,0.21052631578947367,0.0,0.0,0.10526315789473684,0.2631578947368421,0.0,19,,
spot_1811,0.0,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.3076923076923077,0.0,13,,
spot_1812,0.0,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.0,0.0,0.0,0.05263157894736842,0.3684210526315789,19,,
spot_1813,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.42857142857142855,0.21428571428571427,14,,
spot_1814,0.0,0.0,0.0,0.0,0.125,0.0625,0.1875,0.0625,0.5,0.0625,16,,
spot_1815,0.0,0.25,0.3333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,12,,
spot_1816,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.12903225806451613,0.0967741935483871,0.0,0.03225806451612903,0.45161290322580644,0.1935483870967742,31,,
spot_1817,0.03125,0.34375,0.0625,0.0,0.40625,0.03125,0.0,0.0,0.0,0.125,32,,
spot_1818,0.0,0.25,0.0,0.0,0.15,0.05,0.0,0.05,0.3,0.2,20,,
spot_1819,0.045454545454545456,0.13636363636363635,0.0,0.0,0.36363636363636365,0.09090909090909091,0.0,0.045454545454545456,0.22727272727272727,0.09090909090909091,22,,
spot_1820,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.2,0.0,0.5333333333333333,0.06666666666666667,0.0,15,,
spot_1821,0.0,0.11764705882352941,0.23529411764705882,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.0,17,,
spot_1822,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,7,,
spot_1823,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,11,,
spot_1824,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,6,,
spot_1825,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,6,,
spot_1828,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,4,,
spot_1924,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,,
spot_1925,0.20833333333333334,0.4166666666666667,0.0,0.0,0.125,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,24,,
spot_1926,0.07692307692307693,0.3076923076923077,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.3076923076923077,0.0,13,,
spot_1927,0.14285714285714285,0.38095238095238093,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.23809523809523808,0.09523809523809523,21,,
spot_1928,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,6,,
spot_1929,0.0,0.6944444444444444,0.027777777777777776,0.0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.08333333333333333,36,,
spot_1930,0.0,0.05555555555555555,0.1111111111111111,0.0,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.0,0.16666666666666666,0.0,18,,
spot_1931,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.4,0.0,15,,
spot_1932,0.027777777777777776,0.25,0.1111111111111111,0.0,0.08333333333333333,0.1388888888888889,0.027777777777777776,0.2222222222222222,0.08333333333333333,0.05555555555555555,36,,
spot_1933,0.0,0.375,0.0,0.0,0.09375,0.0625,0.0,0.03125,0.09375,0.34375,32,,
spot_1934,0.0,0.05555555555555555,0.0,0.0,0.3333333333333333,0.05555555555555555,0.0,0.0,0.2222222222222222,0.3333333333333333,18,,
spot_1935,0.0,0.07692307692307693,0.0,0.0,0.3076923076923077,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,13,,
spot_1936,0.0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.11764705882352941,0.0,0.058823529411764705,0.4117647058823529,0.17647058823529413,17,,
spot_1937,0.0,0.0,0.0,0.0,0.3125,0.0625,0.125,0.0,0.5,0.0,16,,
spot_1938,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.4,0.0,10,,
spot_1939,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0,0.07692307692307693,0.15384615384615385,13,,
spot_1940,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,4,,
spot_1941,0.0,0.125,0.125,0.0,0.25,0.125,0.25,0.0,0.125,0.0,8,,
spot_1942,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.0,9,,
spot_1945,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4,,
spot_2038,0.0,0.631578947368421,0.18421052631578946,0.0,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.0,0.0,0.0,38,,
spot_2039,0.13513513513513514,0.5135135135135135,0.10810810810810811,0.0,0.13513513513513514,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,37,,
spot_2040,0.24489795918367346,0.6122448979591837,0.0,0.0,0.02040816326530612,0.08163265306122448,0.0,0.0,0.04081632653061224,0.0,49,,
spot_2041,0.5370370370370371,0.35185185185185186,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.0,54,,
spot_2042,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.25,0.25,0.125,8,,
spot_2043,0.038461538461538464,0.2692307692307692,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.2692307692307692,0.07692307692307693,26,,
spot_2044,0.0,0.38461538461538464,0.038461538461538464,0.0,0.11538461538461539,0.11538461538461539,0.0,0.07692307692307693,0.19230769230769232,0.07692307692307693,26,,
spot_2045,0.0,0.1875,0.125,0.0,0.0625,0.1875,0.25,0.0625,0.125,0.0,16,,
spot_2046,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,5,,
spot_2047,0.08888888888888889,0.3111111111111111,0.06666666666666667,0.0,0.044444444444444446,0.13333333333333333,0.1111111111111111,0.2,0.044444444444444446,0.0,45,,
spot_2048,0.06060606060606061,0.2727272727272727,0.12121212121212122,0.0,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.0,0.24242424242424243,0.030303030303030304,33,,
spot_2049,0.0,0.21428571428571427,0.07142857142857142,0.0,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.10714285714285714,28,,
spot_2050,0.06666666666666667,0.2,0.4666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,15,,
spot_2051,0.07692307692307693,0.19230769230769232,0.11538461538461539,0.0,0.19230769230769232,0.07692307692307693,0.0,0.15384615384615385,0.11538461538461539,0.07692307692307693,26,,
spot_2052,0.0,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.2608695652173913,0.391304347826087,0.17391304347826086,23,,
spot_2053,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.4,15,,
spot_2054,0.0,0.05555555555555555,0.05555555555555555,0.0,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.0,18,,
spot_2055,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.0,0.0,0.0,5,,
spot_2056,0.0,0.125,0.125,0.0,0.375,0.0,0.375,0.0,0.0,0.0,8,,
spot_2153,0.0,0.32,0.04,0.08,0.24,0.12,0.0,0.08,0.0,0.12,25,,
spot_2154,0.08,0.72,0.04,0.0,0.06,0.04,0.0,0.06,0.0,0.0,50,,
spot_2155,0.8867924528301887,0.05660377358490566,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,53,,
spot_2156,0.8888888888888888,0.018518518518518517,0.0,0.0,0.0,0.09259259259259259,0.0,0.0,0.0,0.0,54,,
spot_2157,0.65625,0.125,0.0,0.0,0.03125,0.03125,0.09375,0.0,0.03125,0.03125,32,,
spot_2158,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3,,
spot_2159,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3,,
spot_2160,0.034482758620689655,0.27586206896551724,0.034482758620689655,0.0,0.10344827586206896,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.20689655172413793,0.0,29,,
spot_2161,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5,,
spot_2162,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.0,18,,
spot_2163,0.0,0.1111111111111111,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.2222222222222222,0.3888888888888889,18,,
spot_2164,0.0,0.08,0.0,0.0,0.12,0.0,0.08,0.08,0.32,0.32,25,,
spot_2165,0.0,0.0625,0.375,0.0,0.0625,0.0,0.25,0.0625,0.125,0.0625,16,,
spot_2166,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.25,0.0,0.25,8,,
spot_2167,0.0,0.21052631578947367,0.3157894736842105,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,0.15789473684210525,0.05263157894736842,19,,
spot_2168,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.5789473684210527,19,,
spot_2169,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.1111111111111111,18,,
spot_2170,0.0,0.1875,0.1875,0.0,0.125,0.0,0.0625,0.0625,0.3125,0.0625,16,,
spot_2171,0.0,0.0,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.23076923076923078,0.0,13,,
spot_2172,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.0,0.5,0.0,8,,
spot_2175,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3,,
spot_2267,0.0,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,19,,
spot_2268,0.0,0.5,0.03571428571428571,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,28,,
spot_2269,0.0,0.30303030303030304,0.0,0.030303030303030304,0.3333333333333333,0.24242424242424243,0.030303030303030304,0.0,0.06060606060606061,0.0,33,,
spot_2270,0.2619047619047619,0.35714285714285715,0.023809523809523808,0.0,0.2619047619047619,0.07142857142857142,0.0,0.0,0.0,0.023809523809523808,42,,
spot_2271,0.6176470588235294,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.0,0.0,0.0,0.058823529411764705,34,,
spot_2272,0.8775510204081632,0.08163265306122448,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,49,,
spot_2273,0.9807692307692307,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,,
spot_2274,0.6666666666666666,0.22807017543859648,0.0,0.0,0.0,0.07017543859649122,0.03508771929824561,0.0,0.0,0.0,57,,
spot_2275,0.17073170731707318,0.4878048780487805,0.024390243902439025,0.0,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.04878048780487805,41,,
spot_2276,0.04,0.2,0.0,0.0,0.24,0.2,0.04,0.08,0.04,0.16,25,,
spot_2277,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.2,5,,
spot_2278,0.0,0.2647058823529412,0.23529411764705882,0.0,0.17647058823529413,0.058823529411764705,0.029411764705882353,0.17647058823529413,0.058823529411764705,0.0,34,,
spot_2279,0.0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.35294117647058826,0.35294117647058826,17,,
spot_2280,0.0,0.058823529411764705,0.47058823529411764,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,17,,
spot_2281,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.6875,16,,
spot_2282,0.030303030303030304,0.3333333333333333,0.030303030303030304,0.0,0.12121212121212122,0.15151515151515152,0.0,0.21212121212121213,0.06060606060606061,0.06060606060606061,33,,
spot_2283,0.02564102564102564,0.2564102564102564,0.10256410256410256,0.0,0.07692307692307693,0.02564102564102564,0.20512820512820512,0.20512820512820512,0.02564102564102564,0.07692307692307693,39,,
spot_2284,0.07142857142857142,0.30952380952380953,0.047619047619047616,0.0,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.07142857142857142,0.19047619047619047,42,,
spot_2285,0.0,0.07692307692307693,0.11538461538461539,0.0,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.07692307692307693,0.19230769230769232,26,,
spot_2286,0.0,0.06666666666666667,0.0,0.0,0.4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,15,,
spot_2287,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.0,10,,
spot_2288,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,6,,
spot_2382,0.0,0.25,0.0,0.05,0.65,0.05,0.0,0.0,0.0,0.0,20,,
spot_2383,0.0,0.07142857142857142,0.0,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.0,0.0,0.0,0.0,14,,
spot_2384,0.0,0.11764705882352941,0.0,0.23529411764705882,0.4117647058823529,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,17,,
spot_2385,0.0,0.375,0.0625,0.125,0.3125,0.0625,0.0625,0.0,0.0,0.0,16,,
spot_2386,0.1111111111111111,0.6666666666666666,0.022222222222222223,0.0,0.08888888888888889,0.06666666666666667,0.0,0.044444444444444446,0.0,0.0,45,,
spot_2387,0.1111111111111111,0.6388888888888888,0.027777777777777776,0.0,0.0,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.0,36,,
spot_2388,0.3018867924528302,0.49056603773584906,0.11320754716981132,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,53,,
spot_2389,0.058823529411764705,0.9117647058823529,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,34,,
spot_2390,0.0,0.8653846153846154,0.0,0.0,0.07692307692307693,0.038461538461538464,0.0,0.019230769230769232,0.0,0.0,52,,
spot_2391,0.058823529411764705,0.8235294117647058,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0,0.0392156862745098,0.0392156862745098,0.0,51,,
spot_2392,0.0,0.1875,0.0625,0.0,0.1875,0.0625,0.0625,0.0,0.375,0.0625,16,,
spot_2393,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,9,,
spot_2394,0.0,0.1875,0.0,0.0,0.25,0.1875,0.0,0.0,0.25,0.125,16,,
spot_2395,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.18181818181818182,0.3181818181818182,0.0,0.18181818181818182,0.18181818181818182,22,,
spot_2396,0.06896551724137931,0.0,0.06896551724137931,0.0,0.10344827586206896,0.10344827586206896,0.2413793103448276,0.06896551724137931,0.13793103448275862,0.20689655172413793,29,,
spot_2397,0.3076923076923077,0.28205128205128205,0.0,0.0,0.10256410256410256,0.02564102564102564,0.0,0.15384615384615385,0.1282051282051282,0.0,39,,
spot_2398,0.225,0.225,0.125,0.0,0.25,0.15,0.0,0.0,0.025,0.0,40,,
spot_2399,0.8409090909090909,0.09090909090909091,0.0,0.0,0.0,0.022727272727272728,0.0,0.045454545454545456,0.0,0.0,44,,
spot_2400,0.8780487804878049,0.07317073170731707,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,41,,
spot_2401,0.42424242424242425,0.06060606060606061,0.030303030303030304,0.0,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.09090909090909091,33,,
spot_2402,0.0,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.29411764705882354,0.29411764705882354,17,,
spot_2404,0.0,0.0,0.45454545454545453,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,11,,
spot_2496,0.038461538461538464,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.2692307692307692,0.11538461538461539,0.0,0.11538461538461539,0.0,0.0,26,,
spot_2497,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.2857142857142857,0.14285714285714285,0.0,21,,
spot_2498,0.0,0.043478260869565216,0.043478260869565216,0.0,0.30434782608695654,0.21739130434782608,0.0,0.13043478260869565,0.21739130434782608,0.043478260869565216,23,,
spot_2499,0.0,0.48,0.12,0.0,0.08,0.0,0.12,0.16,0.0,0.04,25,,
spot_2500,0.02702702702702703,0.32432432432432434,0.0,0.0,0.08108108108108109,0.02702702702702703,0.0,0.4594594594594595,0.02702702702702703,0.05405405405405406,37,,
spot_2501,0.058823529411764705,0.6862745098039216,0.0392156862745098,0.0,0.0392156862745098,0.09803921568627451,0.0,0.0784313725490196,0.0,0.0,51,,
spot_2502,0.06382978723404255,0.5957446808510638,0.10638297872340426,0.0,0.02127659574468085,0.02127659574468085,0.10638297872340426,0.0851063829787234,0.0,0.0,47,,
spot_2503,0.09090909090909091,0.3939393939393939,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.030303030303030304,0.06060606060606061,0.18181818181818182,0.0,0.0,33,,
spot_2504,0.10526315789473684,0.5,0.0,0.02631578947368421,0.15789473684210525,0.05263157894736842,0.0,0.10526315789473684,0.02631578947368421,0.02631578947368421,38,,
spot_2505,0.02040816326530612,0.5918367346938775,0.061224489795918366,0.0,0.16326530612244897,0.12244897959183673,0.0,0.04081632653061224,0.0,0.0,49,,
spot_2506,0.019230769230769232,0.9038461538461539,0.019230769230769232,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,52,,
spot_2507,0.022222222222222223,0.8222222222222222,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.044444444444444446,0.022222222222222223,0.022222222222222223,45,,
spot_2508,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.13043478260869565,0.2608695652173913,23,,
spot_2509,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.4,10,,
spot_2510,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.42857142857142855,0.21428571428571427,14,,
spot_2511,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,12,,
spot_2512,0.3137254901960784,0.3333333333333333,0.0196078431372549,0.0,0.058823529411764705,0.1568627450980392,0.0,0.11764705882352941,0.0,0.0,51,,
spot_2513,0.4375,0.25,0.08333333333333333,0.0,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.0625,0.0,48,,
spot_2514,0.9636363636363636,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,55,,
spot_2515,0.9629629629629629,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,0.0,0.0,54,,
spot_2516,0.9433962264150944,0.018867924528301886,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,53,,
spot_2517,0.11538461538461539,0.11538461538461539,0.23076923076923078,0.0,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.0,0.15384615384615385,0.15384615384615385,26,,
spot_2518,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.36363636363636365,0.0,11,,
