,B cells,CD4+ T cells,CD8+ T cells,Macrophages,Endothelial,Epithelial,Fibroblasts,n_cells,spot_x,spot_y
spot_1824,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,6,,
spot_1825,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,6,,
spot_1828,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,,
spot_1924,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.0,0.0,0.0,0.0,13,,
spot_1925,0.16,0.12,0.2,0.08,0.04,0.0,0.04,25,,
spot_1926,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,13,,
spot_1927,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,21,,
spot_1928,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,6,,
spot_1929,0.0,0.1111111111111111,0.6111111111111112,0.08333333333333333,0.08333333333333333,0.0,0.0,36,,
spot_1930,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.2631578947368421,19,,
spot_1931,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.2,15,,
spot_1932,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.05555555555555555,0.1388888888888889,0.0,0.1111111111111111,36,,
spot_1933,0.0,0.12121212121212122,0.21212121212121213,0.09090909090909091,0.24242424242424243,0.030303030303030304,0.0,33,,
spot_1934,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,18,,
spot_1935,0.0,0.15384615384615385,0.0,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,13,,
spot_1936,0.0,0.0,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.0,0.0,18,,
spot_1937,0.0,0.0,0.0625,0.3125,0.0,0.0,0.3125,16,,
spot_1938,0.0,0.3,0.0,0.3,0.0,0.0,0.1,10,,
spot_1939,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.35714285714285715,14,,
spot_1940,0.0,0.0,0.0,0.0,0.25,0.0,0.25,4,,
spot_1941,0.0,0.125,0.0,0.25,0.0,0.0,0.125,8,,
spot_1942,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,9,,
spot_1945,0.0,0.25,0.0,0.0,0.25,0.25,0.25,4,,
spot_2038,0.0,0.3157894736842105,0.34210526315789475,0.0,0.18421052631578946,0.0,0.02631578947368421,38,,
spot_2039,0.2972972972972973,0.13513513513513514,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.0,0.02702702702702703,37,,
spot_2040,0.5,0.22,0.14,0.0,0.0,0.0,0.0,50,,
spot_2041,0.7962962962962963,0.018518518518518517,0.0,0.0,0.018518518518518517,0.0,0.0,54,,
spot_2042,0.0,0.125,0.0,0.0,0.0,0.0,0.125,8,,
spot_2043,0.07407407407407407,0.0,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.0,0.0,27,,
spot_2044,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.11538461538461539,0.11538461538461539,0.0,0.0,26,,
spot_2045,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,17,,
spot_2046,0.0,0.0,0.0,0.2,0.0,0.0,0.4,5,,
spot_2047,0.17777777777777778,0.1111111111111111,0.2222222222222222,0.022222222222222223,0.1111111111111111,0.0,0.1111111111111111,45,,
spot_2048,0.11428571428571428,0.08571428571428572,0.17142857142857143,0.08571428571428572,0.11428571428571428,0.0,0.02857142857142857,35,,
spot_2049,0.0,0.0,0.07142857142857142,0.03571428571428571,0.17857142857142858,0.0,0.10714285714285714,28,,
spot_2050,0.0,0.13333333333333333,0.06666666666666667,0.0,0.4666666666666667,0.0,0.0,15,,
spot_2051,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.0,0.07692307692307693,26,,
spot_2052,0.0,0.0,0.0,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.08695652173913043,23,,
spot_2053,0.06666666666666667,0.06666666666666667,0.0,0.2,0.26666666666666666,0.0,0.13333333333333333,15,,
spot_2054,0.0,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.16666666666666666,18,,
spot_2055,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,7,,
spot_2056,0.0,0.0,0.125,0.0,0.0,0.0,0.5,8,,
spot_2153,0.0,0.16,0.04,0.24,0.08,0.04,0.08,25,,
spot_2154,0.28,0.4,0.26,0.0,0.04,0.0,0.0,50,,
spot_2155,0.9433962264150944,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,53,,
spot_2156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,,
spot_2157,0.8787878787878788,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,33,,
spot_2158,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3,,
spot_2159,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,3,,
spot_2160,0.10344827586206896,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,0.0,29,,
spot_2161,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5,,
spot_2162,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,18,,
spot_2163,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.05555555555555555,0.05555555555555555,18,,
spot_2164,0.038461538461538464,0.038461538461538464,0.0,0.11538461538461539,0.07692307692307693,0.0,0.15384615384615385,26,,
spot_2165,0.0,0.0,0.0,0.0,0.3125,0.0,0.3125,16,,
spot_2166,0.0,0.0,0.125,0.125,0.125,0.0,0.25,8,,
spot_2167,0.0,0.0,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.0,0.21052631578947367,19,,
spot_2168,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.0,0.10526315789473684,19,,
spot_2169,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.0,0.05555555555555555,18,,
spot_2170,0.0,0.1875,0.0,0.125,0.125,0.0,0.125,16,,
spot_2171,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.3076923076923077,13,,
spot_2172,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,9,,
spot_2175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,,
spot_2267,0.0,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.0,0.10526315789473684,19,,
spot_2268,0.03571428571428571,0.07142857142857142,0.39285714285714285,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,28,,
spot_2269,0.09090909090909091,0.09090909090909091,0.15151515151515152,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.0,33,,
spot_2270,0.35714285714285715,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.07142857142857142,0.0,0.047619047619047616,42,,
spot_2271,0.7941176470588235,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,34,,
spot_2272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49,,
spot_2273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52,,
spot_2274,0.9298245614035088,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,57,,
spot_2275,0.4146341463414634,0.12195121951219512,0.1951219512195122,0.0,0.04878048780487805,0.0,0.07317073170731707,41,,
spot_2276,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.07692307692307693,26,,
spot_2277,0.0,0.0,0.0,0.0,0.4,0.2,0.0,5,,
spot_2278,0.02857142857142857,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.0,0.02857142857142857,35,,
spot_2279,0.0,0.0,0.0,0.29411764705882354,0.17647058823529413,0.0,0.0,17,,
spot_2280,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,18,,
spot_2281,0.0,0.0,0.0,0.0,0.3125,0.0,0.25,16,,
spot_2282,0.15151515151515152,0.18181818181818182,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,33,,
spot_2283,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.0,0.20512820512820512,0.02564102564102564,0.1794871794871795,39,,
spot_2284,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.0,0.14285714285714285,42,,
spot_2285,0.038461538461538464,0.0,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.19230769230769232,26,,
spot_2286,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.29411764705882354,17,,
spot_2287,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,12,,
spot_2288,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,7,,
spot_2382,0.0,0.0,0.35,0.5,0.0,0.0,0.15,20,,
spot_2383,0.0,0.0,0.07142857142857142,0.6428571428571429,0.0,0.21428571428571427,0.07142857142857142,14,,
spot_2384,0.0,0.0,0.11764705882352941,0.6470588235294118,0.058823529411764705,0.0,0.0,17,,
spot_2385,0.0,0.0625,0.25,0.375,0.0625,0.125,0.0,16,,
spot_2386,0.35555555555555557,0.2,0.2222222222222222,0.044444444444444446,0.0,0.0,0.0,45,,
spot_2387,0.5277777777777778,0.1388888888888889,0.1111111111111111,0.0,0.027777777777777776,0.0,0.027777777777777776,36,,
spot_2388,0.6415094339622641,0.20754716981132076,0.07547169811320754,0.018867924528301886,0.05660377358490566,0.0,0.0,53,,
spot_2389,0.20588235294117646,0.47058823529411764,0.23529411764705882,0.0,0.0,0.0,0.0,34,,
spot_2390,0.0,0.25,0.5192307692307693,0.038461538461538464,0.0,0.0,0.07692307692307693,52,,
spot_2391,0.17647058823529413,0.35294117647058826,0.3137254901960784,0.0196078431372549,0.0196078431372549,0.0,0.0,51,,
spot_2392,0.0,0.058823529411764705,0.11764705882352941,0.0,0.17647058823529413,0.0,0.11764705882352941,17,,
spot_2393,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,9,,
spot_2394,0.0,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705,17,,
spot_2395,0.0,0.0,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.2727272727272727,22,,
spot_2396,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.0,0.20689655172413793,29,,
spot_2397,0.5897435897435898,0.05128205128205128,0.15384615384615385,0.10256410256410256,0.0,0.0,0.02564102564102564,39,,
spot_2398,0.575,0.025,0.025,0.125,0.125,0.0,0.05,40,,
spot_2399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,,
spot_2400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42,,
spot_2401,0.6176470588235294,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.11764705882352941,34,,
spot_2402,0.16666666666666666,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.05555555555555555,18,,
spot_2404,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.3333333333333333,12,,
spot_2496,0.11538461538461539,0.11538461538461539,0.2692307692307692,0.19230769230769232,0.23076923076923078,0.0,0.038461538461538464,26,,
spot_2497,0.0,0.0,0.0,0.47619047619047616,0.14285714285714285,0.0,0.14285714285714285,21,,
spot_2498,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.043478260869565216,0.08695652173913043,0.043478260869565216,23,,
spot_2499,0.04,0.12,0.2,0.04,0.16,0.0,0.04,25,,
spot_2500,0.02702702702702703,0.08108108108108109,0.21621621621621623,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.0,37,,
spot_2501,0.09803921568627451,0.37254901960784315,0.37254901960784315,0.0196078431372549,0.0392156862745098,0.0,0.0196078431372549,51,,
spot_2502,0.2765957446808511,0.14893617021276595,0.1702127659574468,0.02127659574468085,0.14893617021276595,0.0,0.0851063829787234,47,,
spot_2503,0.06060606060606061,0.2727272727272727,0.21212121212121213,0.12121212121212122,0.06060606060606061,0.0,0.06060606060606061,33,,
spot_2504,0.18421052631578946,0.2894736842105263,0.21052631578947367,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.02631578947368421,38,,
spot_2505,0.10204081632653061,0.24489795918367346,0.2653061224489796,0.10204081632653061,0.061224489795918366,0.0,0.04081632653061224,49,,
spot_2506,0.09433962264150944,0.4528301886792453,0.3584905660377358,0.0,0.018867924528301886,0.0,0.018867924528301886,53,,
spot_2507,0.06666666666666667,0.28888888888888886,0.37777777777777777,0.0,0.044444444444444446,0.0,0.06666666666666667,45,,
spot_2508,0.08,0.0,0.08,0.08,0.24,0.0,0.0,25,,
spot_2509,0.0,0.0,0.0,0.2,0.5,0.0,0.1,10,,
spot_2510,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.14285714285714285,14,,
spot_2511,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25,12,,
spot_2512,0.7254901960784313,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.0,0.0,0.0784313725490196,51,,
spot_2513,0.8775510204081632,0.02040816326530612,0.0,0.0,0.08163265306122448,0.0,0.0,49,,
spot_2514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55,,
spot_2515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,,
spot_2516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,,
spot_2517,0.2692307692307692,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.2692307692307692,26,,
spot_2518,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,11,,
spot_2611,0.0,0.0,0.17647058823529413,0.35294117647058826,0.0,0.11764705882352941,0.17647058823529413,17,,
spot_2612,0.0,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.05555555555555555,18,,
spot_2613,0.0,0.0,0.3684210526315789,0.21052631578947367,0.0,0.0,0.10526315789473684,19,,
spot_2614,0.0,0.0,0.4090909090909091,0.3181818181818182,0.0,0.0,0.18181818181818182,22,,
spot_2615,0.0,0.0,0.38095238095238093,0.42857142857142855,0.0,0.0,0.19047619047619047,21,,
spot_2616,0.0,0.041666666666666664,0.375,0.375,0.041666666666666664,0.0,0.0,24,,
spot_2617,0.0,0.0,0.35294117647058826,0.20588235294117646,0.14705882352941177,0.0,0.0,34,,
spot_2618,0.03125,0.09375,0.34375,0.28125,0.09375,0.0,0.0,32,,
spot_2619,0.0,0.034482758620689655,0.2413793103448276,0.27586206896551724,0.034482758620689655,0.0,0.06896551724137931,29,,
spot_2620,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,18,,
spot_2621,0.14634146341463414,0.1951219512195122,0.2682926829268293,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.0,41,,
spot_2622,0.020833333333333332,0.4583333333333333,0.2916666666666667,0.020833333333333332,0.020833333333333332,0.0,0.10416666666666667,48,,
spot_2623,0.16666666666666666,0.18518518518518517,0.2037037037037037,0.037037037037037035,0.12962962962962962,0.0,0.037037037037037035,54,,
spot_2624,0.0,0.037037037037037035,0.037037037037037035,0.0,0.14814814814814814,0.0,0.14814814814814814,27,,
spot_2625,0.0,0.0,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.0,0.0,17,,
spot_2626,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.0,0.3684210526315789,19,,
spot_2627,0.08333333333333333,0.0,0.125,0.20833333333333334,0.16666666666666666,0.0,0.125,24,,
spot_2628,0.8979591836734694,0.061224489795918366,0.0,0.04081632653061224,0.0,0.0,0.0,49,,
spot_2629,0.9574468085106383,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,47,,
spot_2630,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48,,
spot_2631,0.9821428571428571,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,56,,
spot_2632,0.875,0.0,0.0,0.025,0.05,0.025,0.0,40,,
spot_2633,0.0,0.15,0.15,0.1,0.05,0.0,0.15,20,,
spot_2725,0.0,0.0,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.0,0.2222222222222222,18,,
spot_2726,0.0,0.045454545454545456,0.18181818181818182,0.3181818181818182,0.13636363636363635,0.22727272727272727,0.045454545454545456,22,,
spot_2727,0.0,0.0,0.19047619047619047,0.42857142857142855,0.0,0.09523809523809523,0.23809523809523808,21,,
spot_2728,0.0,0.047619047619047616,0.19047619047619047,0.5238095238095238,0.0,0.047619047619047616,0.047619047619047616,21,,
spot_2729,0.0,0.0,0.2631578947368421,0.5789473684210527,0.0,0.10526315789473684,0.0,19,,
spot_2730,0.0,0.0,0.1875,0.375,0.0,0.4375,0.0,16,,
spot_2731,0.0,0.0,0.35294117647058826,0.4117647058823529,0.0,0.0,0.17647058823529413,17,,
spot_2732,0.0,0.05263157894736842,0.2631578947368421,0.3684210526315789,0.0,0.0,0.15789473684210525,19,,
spot_2733,0.0,0.0,0.0,0.631578947368421,0.0,0.3157894736842105,0.0,19,,
spot_2734,0.0,0.0,0.3181818181818182,0.3181818181818182,0.0,0.045454545454545456,0.13636363636363635,22,,
spot_2735,0.0,0.0,0.23333333333333334,0.1,0.1,0.0,0.1,30,,
spot_2736,0.0,0.047619047619047616,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.0,0.14285714285714285,21,,
spot_2737,0.20512820512820512,0.3333333333333333,0.05128205128205128,0.20512820512820512,0.0,0.0,0.02564102564102564,39,,
spot_2738,0.5283018867924528,0.1509433962264151,0.22641509433962265,0.018867924528301886,0.018867924528301886,0.0,0.0,53,,
spot_2739,0.0,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111,27,,
spot_2740,0.175,0.025,0.175,0.05,0.125,0.0,0.025,40,,
spot_2741,0.0,0.0,0.0,0.4,0.2,0.06666666666666667,0.06666666666666667,15,,
spot_2742,0.0,0.041666666666666664,0.16666666666666666,0.125,0.125,0.0,0.08333333333333333,24,,
spot_2743,0.6,0.05,0.025,0.0,0.05,0.0,0.1,40,,
spot_2744,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,47,,
spot_2745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49,,
spot_2746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56,,
spot_2747,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,49,,
spot_2840,0.0,0.0,0.3157894736842105,0.5789473684210527,0.0,0.0,0.05263157894736842,19,,
spot_2841,0.0,0.038461538461538464,0.3076923076923077,0.46153846153846156,0.038461538461538464,0.0,0.038461538461538464,26,,
spot_2842,0.0,0.0,0.2727272727272727,0.45454545454545453,0.045454545454545456,0.0,0.13636363636363635,22,,
spot_2843,0.0,0.0,0.28,0.44,0.08,0.0,0.12,25,,
spot_2844,0.0,0.047619047619047616,0.09523809523809523,0.47619047619047616,0.14285714285714285,0.047619047619047616,0.09523809523809523,21,,
spot_2845,0.0,0.0,0.5789473684210527,0.3157894736842105,0.0,0.05263157894736842,0.05263157894736842,19,,
spot_2846,0.0,0.08695652173913043,0.43478260869565216,0.391304347826087,0.0,0.0,0.08695652173913043,23,,
spot_2847,0.0,0.1111111111111111,0.3333333333333333,0.3888888888888889,0.0,0.0,0.05555555555555555,18,,
spot_2848,0.0,0.047619047619047616,0.19047619047619047,0.5714285714285714,0.0,0.14285714285714285,0.0,21,,
spot_2849,0.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.3076923076923077,0.07692307692307693,13,,
spot_2850,0.0,0.0,0.2916666666666667,0.4166666666666667,0.041666666666666664,0.0,0.0,24,,
spot_2851,0.0,0.0,0.07692307692307693,0.5384615384615384,0.0,0.0,0.07692307692307693,13,,
spot_2852,0.1891891891891892,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.08108108108108109,0.02702702702702703,0.0,37,,
spot_2853,0.5,0.16666666666666666,0.020833333333333332,0.10416666666666667,0.08333333333333333,0.0,0.0,48,,
spot_2854,0.3142857142857143,0.05714285714285714,0.17142857142857143,0.0,0.08571428571428572,0.0,0.02857142857142857,35,,
spot_2855,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.15151515151515152,0.0,0.06060606060606061,33,,
spot_2856,0.3617021276595745,0.1276595744680851,0.10638297872340426,0.0425531914893617,0.0425531914893617,0.0,0.06382978723404255,47,,
spot_2857,0.038461538461538464,0.0,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.11538461538461539,26,,
spot_2858,0.0,0.07407407407407407,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.037037037037037035,27,,
spot_2859,0.2727272727272727,0.045454545454545456,0.18181818181818182,0.06818181818181818,0.045454545454545456,0.0,0.11363636363636363,44,,
spot_2860,0.43478260869565216,0.17391304347826086,0.2391304347826087,0.0,0.0,0.0,0.043478260869565216,46,,
spot_2861,0.6666666666666666,0.08888888888888889,0.13333333333333333,0.0,0.0,0.0,0.022222222222222223,45,,
spot_2862,0.36538461538461536,0.3076923076923077,0.057692307692307696,0.019230769230769232,0.0,0.0,0.1346153846153846,52,,
spot_2954,0.0,0.0,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.05263157894736842,19,,
spot_2955,0.0,0.0,0.0,0.8,0.1,0.0,0.0,10,,
spot_2956,0.0,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,6,,
spot_2957,0.0,0.0,0.0,0.5,0.0,0.1,0.3,10,,
spot_2958,0.0,0.0,0.5333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,15,,
spot_2959,0.0,0.0,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.0,0.0,21,,
spot_2960,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.2727272727272727,11,,
spot_2961,0.0,0.0,0.125,0.375,0.125,0.375,0.0,8,,
spot_2962,0.0,0.0,0.07142857142857142,0.5,0.0,0.0,0.2857142857142857,14,,
spot_2963,0.0,0.0,0.3125,0.25,0.125,0.0,0.1875,16,,
spot_2964,0.0,0.0,0.3684210526315789,0.21052631578947367,0.0,0.0,0.15789473684210525,19,,
spot_2965,0.0,0.0,0.0,0.25,0.0,0.25,0.375,8,,
spot_2966,0.0,0.0,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.29411764705882354,17,,
spot_2967,0.0,0.07407407407407407,0.2222222222222222,0.4074074074074074,0.1111111111111111,0.0,0.1111111111111111,27,,
spot_2968,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,48,,
spot_2969,0.6829268292682927,0.0,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.0,0.024390243902439025,41,,
spot_2970,0.30303030303030304,0.06060606060606061,0.0,0.09090909090909091,0.12121212121212122,0.0,0.06060606060606061,33,,
spot_2971,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,52,,
spot_2972,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,48,,
spot_2973,0.41379310344827586,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.06896551724137931,29,,
spot_2974,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.0,0.06666666666666667,30,,
spot_2975,0.022727272727272728,0.045454545454545456,0.3409090909090909,0.022727272727272728,0.18181818181818182,0.0,0.13636363636363635,44,,
spot_2976,0.044444444444444446,0.3111111111111111,0.35555555555555557,0.1111111111111111,0.0,0.0,0.08888888888888889,45,,
spot_3069,0.0,0.0,0.37037037037037035,0.2962962962962963,0.18518518518518517,0.0,0.037037037037037035,27,,
spot_3070,0.0,0.0,0.23529411764705882,0.5882352941176471,0.11764705882352941,0.058823529411764705,0.0,17,,
spot_3071,0.0,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.11764705882352941,17,,
spot_3072,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0,0.17647058823529413,0.058823529411764705,17,,
spot_3073,0.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.15384615384615385,0.07692307692307693,13,,
spot_3074,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,9,,
spot_3075,0.0,0.0,0.047619047619047616,0.23809523809523808,0.3333333333333333,0.0,0.14285714285714285,21,,
spot_3076,0.0,0.0,0.0,0.5454545454545454,0.0,0.36363636363636365,0.09090909090909091,11,,
spot_3077,0.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.26666666666666666,15,,
spot_3078,0.0,0.0,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.3157894736842105,19,,
spot_3079,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,6,,
spot_3080,0.0,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,6,,
spot_3081,0.0,0.0,0.0,0.25,0.0,0.375,0.375,8,,
spot_3082,0.0,0.0,0.14285714285714285,0.39285714285714285,0.21428571428571427,0.03571428571428571,0.10714285714285714,28,,
spot_3083,0.32432432432432434,0.05405405405405406,0.21621621621621623,0.1891891891891892,0.0,0.0,0.08108108108108109,37,,
spot_3084,0.6181818181818182,0.10909090909090909,0.05454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,55,,
spot_3085,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.0,0.0,22,,
spot_3086,0.6071428571428571,0.0,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.0,28,,
spot_3087,0.5714285714285714,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.09523809523809523,42,,
spot_3088,0.0,0.18421052631578946,0.13157894736842105,0.07894736842105263,0.02631578947368421,0.0,0.3157894736842105,38,,
spot_3089,0.0,0.06666666666666667,0.16666666666666666,0.2,0.13333333333333333,0.03333333333333333,0.13333333333333333,30,,
spot_3090,0.0,0.0,0.0,0.13636363636363635,0.36363636363636365,0.09090909090909091,0.09090909090909091,22,,
spot_3091,0.041666666666666664,0.041666666666666664,0.125,0.2916666666666667,0.2916666666666667,0.0,0.041666666666666664,24,,
spot_3183,0.0,0.0,0.3125,0.4375,0.0,0.0,0.125,16,,
spot_3184,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,9,,
spot_3185,0.0,0.0,0.1875,0.6875,0.0,0.125,0.0,16,,
spot_3186,0.0,0.0,0.17647058823529413,0.5294117647058824,0.058823529411764705,0.0,0.17647058823529413,17,,
spot_3187,0.07692307692307693,0.0,0.23076923076923078,0.46153846153846156,0.0,0.15384615384615385,0.07692307692307693,13,,
spot_3188,0.0,0.0,0.125,0.625,0.0,0.125,0.125,8,,
spot_3189,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.0,9,,
spot_3190,0.0,0.0,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0,11,,
spot_3191,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,12,,
spot_3192,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,18,,
spot_3193,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.2222222222222222,9,,
