,B cells,CD4+ T cells,CD8+ T cells,Macrophages,Endothelial,Epithelial,Fibroblasts,n_cells,spot_x,spot_y
spot_1456,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,15,,
spot_1457,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,6,,
spot_1458,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4,,
spot_1459,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,,
spot_1460,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,7,,
spot_1461,0.125,0.08333333333333333,0.25,0.16666666666666666,0.0,0.0,0.0,24,,
spot_1462,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,34,,
spot_1465,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,14,,
spot_1558,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,,
spot_1559,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,13,,
spot_1560,0.0,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,24,,
spot_1561,0.03125,0.09375,0.25,0.15625,0.15625,0.0,0.0,32,,
spot_1562,0.0,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.0,0.3157894736842105,0.05263157894736842,19,,
spot_1563,0.0,0.0,0.0,0.5,0.0,0.375,0.0,8,,
spot_1564,0.0,0.0,0.0,0.1,0.0,0.7,0.0,10,,
spot_1565,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,6,,
spot_1566,0.1111111111111111,0.3333333333333333,0.25,0.027777777777777776,0.0,0.0,0.0,36,,
spot_1567,0.034482758620689655,0.10344827586206896,0.4482758620689655,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,29,,
spot_1568,0.1724137931034483,0.20689655172413793,0.1724137931034483,0.13793103448275862,0.06896551724137931,0.0,0.0,29,,
spot_1569,0.24,0.26,0.28,0.0,0.02,0.0,0.0,50,,
spot_1570,0.3333333333333333,0.23809523809523808,0.2857142857142857,0.0,0.0,0.0,0.0,21,,
spot_1571,0.0,0.0,0.0,0.2,0.2,0.0,0.0,5,,
spot_1572,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6,,
spot_1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,,
spot_1574,0.1,0.0,0.0,0.0,0.2,0.0,0.0,10,,
spot_1575,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.5,14,,
spot_1576,0.0,0.125,0.0,0.0,0.0,0.0,0.25,8,,
spot_1577,0.0,0.0,0.1,0.0,0.4,0.0,0.0,10,,
spot_1578,0.06451612903225806,0.1935483870967742,0.12903225806451613,0.0,0.12903225806451613,0.0,0.0,31,,
spot_1579,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,13,,
spot_1672,0.0,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.06451612903225806,0.0,0.0,31,,
spot_1673,0.0,0.0,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.23529411764705882,17,,
spot_1674,0.0,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.3076923076923077,13,,
spot_1675,0.06451612903225806,0.1935483870967742,0.12903225806451613,0.1935483870967742,0.0967741935483871,0.06451612903225806,0.0,31,,
spot_1676,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.25,0.07142857142857142,0.0,28,,
spot_1677,0.025,0.125,0.375,0.1,0.05,0.0,0.0,40,,
spot_1678,0.0,0.10810810810810811,0.2972972972972973,0.05405405405405406,0.1891891891891892,0.02702702702702703,0.0,37,,
spot_1679,0.11904761904761904,0.14285714285714285,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.023809523809523808,0.0,42,,
spot_1680,0.1891891891891892,0.10810810810810811,0.32432432432432434,0.24324324324324326,0.0,0.0,0.0,37,,
spot_1681,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5,0.0,12,,
spot_1682,0.08333333333333333,0.1388888888888889,0.3611111111111111,0.2222222222222222,0.0,0.027777777777777776,0.0,36,,
spot_1683,0.08333333333333333,0.1111111111111111,0.19444444444444445,0.08333333333333333,0.16666666666666666,0.0,0.0,36,,
spot_1684,0.02564102564102564,0.15384615384615385,0.2564102564102564,0.2564102564102564,0.10256410256410256,0.0,0.0,39,,
spot_1685,0.175,0.125,0.2,0.075,0.075,0.0,0.0,40,,
spot_1686,0.3333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.0,0.0,24,,
spot_1687,0.78,0.0,0.0,0.06,0.0,0.0,0.0,50,,
spot_1688,0.78,0.0,0.04,0.02,0.04,0.0,0.0,50,,
spot_1689,0.7435897435897436,0.0,0.0,0.10256410256410256,0.05128205128205128,0.0,0.0,39,,
spot_1690,0.5357142857142857,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,28,,
spot_1691,0.6153846153846154,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.0,0.038461538461538464,26,,
spot_1692,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8,,
spot_1693,0.09523809523809523,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.0,21,,
spot_1694,0.0,0.19047619047619047,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,21,,
spot_1786,0.0,0.05,0.2,0.4,0.2,0.0,0.0,20,,
spot_1787,0.043478260869565216,0.0,0.2608695652173913,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.0,23,,
spot_1788,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.0,18,,
spot_1789,0.0,0.0,0.64,0.28,0.0,0.0,0.0,25,,
spot_1790,0.0,0.0,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.0,0.0,13,,
spot_1791,0.0,0.045454545454545456,0.3181818181818182,0.36363636363636365,0.045454545454545456,0.0,0.0,22,,
spot_1792,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,12,,
spot_1793,0.0,0.13636363636363635,0.2727272727272727,0.2727272727272727,0.0,0.045454545454545456,0.0,22,,
spot_1794,0.0,0.1724137931034483,0.1724137931034483,0.2413793103448276,0.13793103448275862,0.034482758620689655,0.0,29,,
spot_1795,0.0,0.041666666666666664,0.041666666666666664,0.5833333333333334,0.16666666666666666,0.0,0.0,24,,
spot_1796,0.0,0.029411764705882353,0.38235294117647056,0.14705882352941177,0.0,0.058823529411764705,0.0,34,,
spot_1797,0.0,0.0,0.0,0.375,0.0,0.375,0.0,8,,
spot_1798,0.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.25,0.0,12,,
spot_1799,0.0,0.0,0.0625,0.125,0.125,0.4375,0.0,16,,
spot_1800,0.058823529411764705,0.029411764705882353,0.2647058823529412,0.29411764705882354,0.058823529411764705,0.0,0.0,34,,
spot_1801,0.1,0.2,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,30,,
spot_1802,0.9583333333333334,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,48,,
spot_1803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,,
spot_1804,0.7659574468085106,0.0851063829787234,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0,47,,
spot_1805,0.15789473684210525,0.47368421052631576,0.10526315789473684,0.0,0.02631578947368421,0.0,0.0,38,,
spot_1806,0.0,0.625,0.025,0.2,0.025,0.0,0.0,40,,
spot_1807,0.3469387755102041,0.2653061224489796,0.24489795918367346,0.0,0.061224489795918366,0.0,0.0,49,,
spot_1808,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.0,0.02631578947368421,0.0,38,,
spot_1901,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.25,0.0,12,,
spot_1902,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,13,,
spot_1903,0.0,0.0,0.043478260869565216,0.30434782608695654,0.21739130434782608,0.13043478260869565,0.0,23,,
spot_1904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,,
spot_1905,0.0,0.0,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.0,21,,
spot_1906,0.0,0.0,0.08,0.72,0.08,0.04,0.0,25,,
spot_1907,0.0,0.03571428571428571,0.2857142857142857,0.25,0.0,0.07142857142857142,0.0,28,,
spot_1908,0.0,0.06451612903225806,0.12903225806451613,0.16129032258064516,0.1935483870967742,0.03225806451612903,0.0,31,,
spot_1909,0.0,0.0,0.05555555555555555,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.0,18,,
spot_1910,0.0,0.0,0.2857142857142857,0.5,0.0,0.14285714285714285,0.0,14,,
spot_1911,0.0,0.0,0.25,0.16666666666666666,0.0,0.4166666666666667,0.0,12,,
spot_1912,0.0,0.0,0.2,0.6666666666666666,0.0,0.06666666666666667,0.0,15,,
spot_1913,0.0,0.08333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,12,,
spot_1914,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.2727272727272727,0.0,11,,
spot_1915,0.0,0.0,0.17647058823529413,0.5882352941176471,0.0,0.0,0.0,17,,
spot_1916,0.05,0.1,0.15,0.3,0.0,0.0,0.05,20,,
spot_1917,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,34,,
spot_1918,0.03225806451612903,0.0967741935483871,0.3870967741935484,0.06451612903225806,0.1935483870967742,0.0,0.0,31,,
spot_1919,0.08108108108108109,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.0,0.05405405405405406,0.0,37,,
spot_1920,0.02857142857142857,0.2,0.4,0.17142857142857143,0.08571428571428572,0.05714285714285714,0.0,35,,
spot_1921,0.0,0.5348837209302325,0.32558139534883723,0.023255813953488372,0.0,0.0,0.0,43,,
spot_1922,0.0,0.5945945945945946,0.1891891891891892,0.05405405405405406,0.0,0.0,0.0,37,,
spot_1923,0.09523809523809523,0.47619047619047616,0.21428571428571427,0.023809523809523808,0.0,0.047619047619047616,0.0,42,,
spot_2015,0.0,0.0,0.2,0.0,0.0,0.6,0.0,5,,
spot_2016,0.0,0.0,0.4,0.4,0.0,0.2,0.0,5,,
spot_2017,0.0,0.0,0.0,0.375,0.0,0.0,0.0,8,,
spot_2018,0.17647058823529413,0.0,0.0,0.29411764705882354,0.0,0.29411764705882354,0.0,17,,
spot_2019,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,0.0,11,,
spot_2020,0.0,0.0,0.3076923076923077,0.46153846153846156,0.0,0.15384615384615385,0.0,13,,
spot_2021,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,7,,
spot_2022,0.0,0.043478260869565216,0.34782608695652173,0.2608695652173913,0.0,0.043478260869565216,0.0,23,,
spot_2023,0.0,0.0,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.0,11,,
spot_2024,0.0,0.0,0.18181818181818182,0.6363636363636364,0.0,0.18181818181818182,0.0,11,,
spot_2025,0.0,0.041666666666666664,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.0,0.0,24,,
spot_2026,0.0,0.0,0.125,0.5,0.0,0.125,0.0,8,,
spot_2027,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,12,,
spot_2028,0.0,0.0,0.05,0.5,0.2,0.0,0.0,20,,
spot_2029,0.0,0.0625,0.1875,0.5625,0.0,0.125,0.0,16,,
spot_2030,0.0,0.0,0.125,0.7083333333333334,0.0,0.0,0.0,24,,
spot_2031,0.044444444444444446,0.37777777777777777,0.28888888888888886,0.044444444444444446,0.08888888888888889,0.0,0.022222222222222223,45,,
spot_2032,0.05128205128205128,0.1282051282051282,0.358974358974359,0.05128205128205128,0.20512820512820512,0.0,0.05128205128205128,39,,
spot_2033,0.13793103448275862,0.1724137931034483,0.2413793103448276,0.13793103448275862,0.034482758620689655,0.0,0.0,29,,
spot_2034,0.2564102564102564,0.05128205128205128,0.23076923076923078,0.05128205128205128,0.20512820512820512,0.0,0.0,39,,
spot_2035,0.15,0.1,0.25,0.125,0.1,0.0,0.0,40,,
spot_2036,0.0,0.06666666666666667,0.23333333333333334,0.3333333333333333,0.03333333333333333,0.0,0.0,30,,
spot_2037,0.0,0.1724137931034483,0.2413793103448276,0.1724137931034483,0.10344827586206896,0.0,0.0,29,,
spot_2130,0.0,0.0,0.23076923076923078,0.6153846153846154,0.0,0.15384615384615385,0.0,13,,
spot_2131,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3,,
spot_2132,0.0,0.05,0.2,0.2,0.05,0.05,0.0,20,,
spot_2133,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.0,7,,
spot_2134,0.0,0.1,0.1,0.2,0.1,0.0,0.0,20,,
spot_2135,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,0.0,11,,
spot_2136,0.0,0.0,0.0625,0.5,0.0625,0.125,0.0,16,,
spot_2137,0.0,0.0,0.0,0.375,0.0,0.5,0.0,8,,
spot_2138,0.0,0.0,0.09090909090909091,0.5454545454545454,0.0,0.09090909090909091,0.0,11,,
spot_2139,0.0,0.0,0.05263157894736842,0.42105263157894735,0.21052631578947367,0.05263157894736842,0.0,19,,
spot_2140,0.0,0.0,0.17647058823529413,0.8235294117647058,0.0,0.0,0.0,17,,
spot_2141,0.0,0.0,0.1,0.5,0.0,0.2,0.0,10,,
spot_2142,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.0,11,,
spot_2143,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,18,,
spot_2144,0.0,0.125,0.3,0.2,0.0,0.0,0.0,40,,
spot_2145,0.0,0.425,0.15,0.025,0.0,0.075,0.0,40,,
spot_2146,0.045454545454545456,0.09090909090909091,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,22,,
spot_2147,0.275,0.1,0.225,0.05,0.0,0.0,0.0,40,,
spot_2148,0.13513513513513514,0.1891891891891892,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.0,0.0,37,,
spot_2149,0.034482758620689655,0.034482758620689655,0.3448275862068966,0.2413793103448276,0.034482758620689655,0.0,0.0,29,,
spot_2150,0.07407407407407407,0.037037037037037035,0.2962962962962963,0.3333333333333333,0.1111111111111111,0.0,0.0,27,,
spot_2151,0.0625,0.0,0.25,0.3125,0.0625,0.0,0.0,16,,
spot_2152,0.0,0.25925925925925924,0.1111111111111111,0.4074074074074074,0.037037037037037035,0.0,0.0,27,,
spot_2244,0.0,0.0,0.0,0.0,0.0,0.4,0.0,10,,
spot_2245,0.0,0.0,0.17391304347826086,0.13043478260869565,0.21739130434782608,0.13043478260869565,0.0,23,,
spot_2246,0.0,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.0,14,,
spot_2247,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,18,,
spot_2248,0.0,0.0,0.0,0.6,0.0,0.4,0.0,10,,
spot_2249,0.0,0.0,0.08,0.24,0.0,0.12,0.0,25,,
spot_2250,0.0,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.038461538461538464,0.07692307692307693,0.0,26,,
spot_2251,0.0,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,17,,
spot_2252,0.0,0.0,0.11764705882352941,0.5294117647058824,0.0,0.29411764705882354,0.0,17,,
spot_2253,0.0,0.0,0.21428571428571427,0.5714285714285714,0.0,0.0,0.0,14,,
spot_2254,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.0,12,,
spot_2255,0.0,0.0,0.05555555555555555,0.4444444444444444,0.0,0.2777777777777778,0.0,18,,
spot_2256,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,12,,
spot_2257,0.0,0.0,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.0,0.0,15,,
spot_2258,0.0,0.125,0.0,0.375,0.125,0.125,0.0,16,,
spot_2259,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.0,0.0,13,,
spot_2260,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.3333333333333333,0.2916666666666667,0.0,0.0,24,,
spot_2261,0.08695652173913043,0.043478260869565216,0.30434782608695654,0.30434782608695654,0.043478260869565216,0.0,0.0,23,,
spot_2262,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,19,,
spot_2263,0.0,0.03333333333333333,0.16666666666666666,0.36666666666666664,0.06666666666666667,0.0,0.06666666666666667,30,,
spot_2264,0.0,0.0,0.2,0.64,0.04,0.0,0.0,25,,
spot_2265,0.0,0.0,0.23809523809523808,0.47619047619047616,0.0,0.047619047619047616,0.0,21,,
spot_2266,0.0,0.0,0.25,0.375,0.125,0.125,0.0,16,,
spot_2359,0.0,0.0,0.2,0.13333333333333333,0.0,0.2,0.0,15,,
spot_2360,0.0,0.0,0.2916666666666667,0.125,0.041666666666666664,0.08333333333333333,0.0,24,,
spot_2361,0.0,0.0,0.25,0.625,0.0625,0.0,0.0,16,,
spot_2362,0.0,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.0,22,,
spot_2363,0.0,0.0625,0.15625,0.15625,0.03125,0.03125,0.0,32,,
spot_2364,0.04,0.04,0.36,0.16,0.08,0.04,0.0,25,,
spot_2365,0.0,0.0,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.0,0.0,17,,
spot_2366,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.0,9,,
spot_2367,0.0,0.0,0.13333333333333333,0.2,0.0,0.4,0.0,15,,
spot_2368,0.0,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.0,9,,
spot_2369,0.0,0.1,0.26666666666666666,0.03333333333333333,0.26666666666666666,0.0,0.03333333333333333,30,,
spot_2370,0.0,0.1,0.3,0.3,0.0,0.0,0.0,10,,
spot_2371,0.0,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.0,14,,
spot_2372,0.08571428571428572,0.17142857142857143,0.4,0.05714285714285714,0.02857142857142857,0.0,0.0,35,,
spot_2373,0.0,0.1282051282051282,0.41025641025641024,0.02564102564102564,0.20512820512820512,0.0,0.0,39,,
spot_2374,0.0,0.047619047619047616,0.3333333333333333,0.23809523809523808,0.0,0.0,0.0,21,,
spot_2375,0.0,0.09523809523809523,0.23809523809523808,0.42857142857142855,0.0,0.047619047619047616,0.0,21,,
spot_2376,0.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.0,18,,
spot_2377,0.0,0.0,0.16666666666666666,0.3333333333333333,0.125,0.0,0.0,24,,
spot_2378,0.0,0.0,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.0,14,,
spot_2379,0.0,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.0,0.07692307692307693,0.0,13,,
spot_2380,0.0,0.0,0.45,0.4,0.0,0.0,0.0,20,,
spot_2381,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.5294117647058824,0.0,0.0,0.0,17,,
spot_2473,0.0,0.0,0.1111111111111111,0.2222222222222222,0.037037037037037035,0.0,0.0,27,,
spot_2474,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.0,0.0,28,,
spot_2475,0.030303030303030304,0.0,0.21212121212121213,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,33,,
spot_2476,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,18,,
spot_2477,0.0,0.0,0.125,0.1875,0.0,0.1875,0.1875,16,,
spot_2478,0.0,0.0,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367,19,,
spot_2479,0.08,0.0,0.2,0.52,0.0,0.0,0.0,25,,
spot_2480,0.0,0.0,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,15,,
spot_2481,0.0,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.0,13,,
spot_2482,0.0,0.0,0.2,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,15,,
spot_2483,0.0,0.0,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,13,,
spot_2484,0.0,0.0,0.125,0.5416666666666666,0.08333333333333333,0.041666666666666664,0.0,24,,
spot_2485,0.06060606060606061,0.06060606060606061,0.15151515151515152,0.24242424242424243,0.030303030303030304,0.06060606060606061,0.0,33,,
spot_2486,0.09375,0.09375,0.1875,0.1875,0.0625,0.0,0.03125,32,,
spot_2487,0.0,0.09090909090909091,0.5,0.22727272727272727,0.0,0.0,0.0,22,,
spot_2488,0.0,0.0,0.29411764705882354,0.5882352941176471,0.0,0.0,0.0,17,,
spot_2489,0.0,0.04,0.4,0.24,0.0,0.04,0.0,25,,
spot_2490,0.0,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,18,,
spot_2491,0.0,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,13,,
spot_2492,0.0,0.0,0.25,0.125,0.0,0.25,0.0,8,,
spot_2493,0.0,0.0,0.5652173913043478,0.043478260869565216,0.0,0.21739130434782608,0.0,23,,
spot_2494,0.0,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.0,18,,
spot_2495,0.04,0.0,0.16,0.56,0.04,0.08,0.0,25,,
spot_2588,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.0,0.0,29,,
spot_2589,0.0,0.0,0.32,0.12,0.0,0.04,0.0,25,,
spot_2590,0.0,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,0.0,11,,
spot_2591,0.0,0.04,0.32,0.2,0.16,0.12,0.0,25,,
spot_2592,0.125,0.0,0.125,0.625,0.0,0.0625,0.0,16,,
spot_2593,0.0,0.07142857142857142,0.17857142857142858,0.17857142857142858,0.14285714285714285,0.0,0.0,28,,
spot_2594,0.0,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0,17,,
spot_2595,0.0,0.0,0.058823529411764705,0.29411764705882354,0.0,0.29411764705882354,0.0,17,,
spot_2596,0.0,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.047619047619047616,21,,
spot_2597,0.0,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0,15,,
spot_2598,0.0,0.0,0.0,0.3,0.0,0.2,0.0,10,,
spot_2599,0.0,0.0,0.3076923076923077,0.15384615384615385,0.0,0.3076923076923077,0.0,13,,
spot_2600,0.0,0.0,0.15384615384615385,0.6923076923076923,0.0,0.07692307692307693,0.0,13,,
spot_2601,0.0,0.0,0.1,0.6,0.0,0.1,0.0,10,,
spot_2602,0.0,0.0,0.2,0.45,0.0,0.15,0.0,20,,
spot_2603,0.0,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.0,0.0,0.0,14,,
spot_2604,0.058823529411764705,0.0,0.23529411764705882,0.47058823529411764,0.0,0.058823529411764705,0.0,17,,
spot_2605,0.0,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.0,14,,
spot_2606,0.0,0.0,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.0,17,,
spot_2607,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.3076923076923077,0.038461538461538464,0.11538461538461539,0.038461538461538464,26,,
spot_2608,0.1,0.2,0.23333333333333334,0.3,0.0,0.03333333333333333,0.0,30,,
spot_2609,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.0,14,,
spot_2610,0.0,0.0,0.2,0.1,0.1,0.3,0.0,10,,
spot_2702,0.0,0.0,0.1,0.2,0.0,0.0,0.1,10,,
spot_2703,0.0,0.0,0.125,0.3125,0.1875,0.0625,0.0,16,,
spot_2704,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.36363636363636365,0.09090909090909091,11,,
spot_2705,0.0,0.0625,0.25,0.375,0.0625,0.0625,0.0,16,,
spot_2706,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.15384615384615385,13,,
spot_2707,0.0,0.0,0.2,0.35,0.15,0.05,0.0,20,,
spot_2708,0.0,0.0,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.0,0.0,19,,
spot_2709,0.0,0.0,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.0,0.0,18,,
spot_2710,0.0,0.0,0.25,0.1,0.0,0.0,0.05,20,,
spot_2711,0.0,0.0,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.0,0.10526315789473684,19,,
spot_2712,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,6,,
spot_2713,0.0,0.1,0.1,0.8,0.0,0.0,0.0,10,,
spot_2714,0.0,0.0,0.25,0.4166666666666667,0.0,0.16666666666666666,0.0,12,,
spot_2715,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,7,,
spot_2716,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.0,9,,
spot_2717,0.0,0.0,0.0,0.2,0.2,0.0,0.0,10,,
spot_2718,0.0,0.0,0.09090909090909091,0.6363636363636364,0.0,0.09090909090909091,0.0,11,,
spot_2719,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,11,,
spot_2720,0.0,0.05263157894736842,0.05263157894736842,0.6842105263157895,0.10526315789473684,0.05263157894736842,0.0,19,,
spot_2721,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.3333333333333333,0.0,0.037037037037037035,0.0,27,,
spot_2722,0.0,0.0,0.23529411764705882,0.47058823529411764,0.0,0.058823529411764705,0.0,17,,
spot_2723,0.0,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.0,0.23076923076923078,0.0,13,,
spot_2724,0.04,0.0,0.08,0.6,0.04,0.04,0.0,25,,
spot_2817,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.0,7,,
spot_2818,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,12,,
spot_2819,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,11,,
spot_2820,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,7,,
spot_2821,0.0,0.0,0.125,0.375,0.0,0.25,0.0,8,,
spot_2822,0.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,22,,
spot_2823,0.0,0.0,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.0,18,,
spot_2824,0.0,0.0,0.4642857142857143,0.39285714285714285,0.0,0.0,0.0,28,,
spot_2825,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.0,9,,
spot_2826,0.0,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,18,,
spot_2827,0.0,0.06896551724137931,0.13793103448275862,0.41379310344827586,0.06896551724137931,0.0,0.0,29,,
spot_2828,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,6,,
