,B cells,T cells,Macrophages,Endothelial,Epithelial,Fibroblasts,n_cells,spot_x,spot_y
spot_1265,0.4,0.05714285714285714,0.11428571428571428,0.2,0.0,0.22857142857142856,35,579.0092070102692,983.498026064433
spot_1266,0.0,0.0,0.42105263157894735,0.10526315789473684,0.0,0.47368421052631576,19,679.0092070102692,983.498026064433
spot_1267,0.0,0.22580645161290322,0.5161290322580645,0.16129032258064516,0.0,0.0967741935483871,31,779.0092070102692,983.498026064433
spot_1268,0.02631578947368421,0.6578947368421053,0.18421052631578946,0.07894736842105263,0.0,0.05263157894736842,38,879.0092070102692,983.498026064433
spot_1269,0.025,0.275,0.4,0.125,0.025,0.15,40,979.0092070102692,983.498026064433
spot_1270,0.15384615384615385,0.3333333333333333,0.41025641025641024,0.05128205128205128,0.0,0.05128205128205128,39,1079.0092070102692,983.498026064433
spot_1271,0.6486486486486487,0.0,0.24324324324324326,0.08108108108108109,0.0,0.02702702702702703,37,1179.0092070102692,983.498026064433
spot_1272,0.10714285714285714,0.07142857142857142,0.6071428571428571,0.07142857142857142,0.0,0.14285714285714285,28,1279.0092070102692,983.498026064433
spot_1273,0.0,0.0,0.6,0.05,0.0,0.35,20,1379.0092070102692,983.498026064433
spot_1274,0.0,0.0,0.15384615384615385,0.0,0.0,0.8461538461538461,13,1479.0092070102692,983.498026064433
spot_1275,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,11,1579.0092070102692,983.498026064433
spot_1276,0.0,0.0,0.4444444444444444,0.2777777777777778,0.05555555555555555,0.2222222222222222,18,1679.0092070102692,983.498026064433
spot_1277,0.0,0.0,0.25,0.0,0.75,0.0,4,1779.0092070102692,983.498026064433
spot_1278,0.0,0.2,0.6,0.0,0.1,0.1,10,1879.0092070102692,983.498026064433
spot_1279,0.0,0.25,0.25,0.0,0.5,0.0,8,1979.0092070102692,983.498026064433
spot_1280,0.0,0.1,0.5,0.2,0.1,0.1,10,2079.009207010269,983.498026064433
spot_1281,0.0,0.0,0.4166666666666667,0.25,0.08333333333333333,0.25,12,2179.009207010269,983.498026064433
spot_1282,0.0,0.0625,0.4375,0.0,0.375,0.125,16,2279.009207010269,983.498026064433
spot_1374,0.037037037037037035,0.3333333333333333,0.25925925925925924,0.2222222222222222,0.0,0.14814814814814814,27,29.009207010269165,1070.100566442877
spot_1375,0.0,0.1875,0.1875,0.25,0.0,0.375,16,129.00920701026917,1070.100566442877
spot_1378,0.0,0.5,0.2,0.1,0.0,0.2,10,429.00920701026917,1070.100566442877
spot_1379,0.0,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.0,0.3888888888888889,18,529.0092070102692,1070.100566442877
spot_1380,0.0,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.3181818181818182,22,629.0092070102692,1070.100566442877
spot_1381,0.0,0.21052631578947367,0.42105263157894735,0.05263157894736842,0.15789473684210525,0.15789473684210525,19,729.0092070102692,1070.100566442877
spot_1382,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,18,829.0092070102692,1070.100566442877
spot_1383,0.0,0.15,0.65,0.0,0.05,0.15,20,929.0092070102692,1070.100566442877
spot_1384,0.0,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,19,1029.0092070102692,1070.100566442877
spot_1385,0.0,0.5384615384615384,0.23076923076923078,0.0,0.0,0.23076923076923078,13,1129.0092070102692,1070.100566442877
spot_1386,0.0,0.05555555555555555,0.3888888888888889,0.16666666666666666,0.05555555555555555,0.3333333333333333,18,1229.0092070102692,1070.100566442877
spot_1387,0.0,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.0,0.391304347826087,23,1329.0092070102692,1070.100566442877
spot_1388,0.0,0.23529411764705882,0.5882352941176471,0.058823529411764705,0.0,0.11764705882352941,17,1429.0092070102692,1070.100566442877
spot_1389,0.0,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.0,0.14285714285714285,14,1529.0092070102692,1070.100566442877
spot_1390,0.0,0.375,0.25,0.0,0.25,0.125,8,1629.0092070102692,1070.100566442877
spot_1391,0.0,0.25,0.4166666666666667,0.08333333333333333,0.0,0.25,12,1729.0092070102692,1070.100566442877
spot_1392,0.0,0.0,0.125,0.4375,0.0,0.4375,16,1829.0092070102692,1070.100566442877
spot_1393,0.0,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.45454545454545453,11,1929.0092070102692,1070.100566442877
spot_1394,0.0,0.3,0.2,0.0,0.4,0.1,10,2029.0092070102692,1070.100566442877
spot_1395,0.0,0.0,0.875,0.0,0.125,0.0,8,2129.009207010269,1070.100566442877
spot_1396,0.0,0.0,0.0,0.3,0.2,0.5,10,2229.009207010269,1070.100566442877
spot_1489,0.0,0.0,0.25,0.75,0.0,0.0,4,79.00920701026917,1156.7031068213207
spot_1491,0.0,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.0,0.4117647058823529,17,279.00920701026917,1156.7031068213207
spot_1492,0.0,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.0,0.3333333333333333,15,379.00920701026917,1156.7031068213207
spot_1493,0.0,0.04,0.4,0.2,0.2,0.16,25,479.00920701026917,1156.7031068213207
spot_1494,0.0,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.4166666666666667,24,579.0092070102692,1156.7031068213207
spot_1495,0.0,0.19230769230769232,0.3076923076923077,0.11538461538461539,0.0,0.38461538461538464,26,679.0092070102692,1156.7031068213207
spot_1496,0.0,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.14285714285714285,14,779.0092070102692,1156.7031068213207
spot_1497,0.0,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,11,879.0092070102692,1156.7031068213207
spot_1498,0.041666666666666664,0.2916666666666667,0.3333333333333333,0.08333333333333333,0.041666666666666664,0.20833333333333334,24,979.0092070102692,1156.7031068213207
spot_1499,0.0,0.10526315789473684,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.2631578947368421,19,1079.0092070102692,1156.7031068213207
spot_1500,0.0,0.0625,0.625,0.125,0.0625,0.125,16,1179.0092070102692,1156.7031068213207
spot_1501,0.0,0.2,0.4,0.1,0.2,0.1,20,1279.0092070102692,1156.7031068213207
spot_1502,0.0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,9,1379.0092070102692,1156.7031068213207
spot_1503,0.0,0.0,0.5,0.0,0.25,0.25,4,1479.0092070102692,1156.7031068213207
spot_1504,0.0,0.0,0.7272727272727273,0.0,0.18181818181818182,0.09090909090909091,11,1579.0092070102692,1156.7031068213207
spot_1505,0.0,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.35294117647058826,17,1679.0092070102692,1156.7031068213207
spot_1506,0.0,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.18181818181818182,11,1779.0092070102692,1156.7031068213207
spot_1507,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,12,1879.0092070102692,1156.7031068213207
spot_1508,0.0,0.1,0.45,0.15,0.15,0.15,20,1979.0092070102692,1156.7031068213207
spot_1509,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,9,2079.009207010269,1156.7031068213207
spot_1510,0.0,0.07142857142857142,0.5,0.21428571428571427,0.14285714285714285,0.07142857142857142,14,2179.009207010269,1156.7031068213207
spot_1511,0.0,0.047619047619047616,0.2857142857142857,0.23809523809523808,0.19047619047619047,0.23809523809523808,21,2279.009207010269,1156.7031068213207
spot_1603,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.0,0.23529411764705882,17,29.009207010269165,1243.3056471997645
spot_1604,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,9,129.00920701026917,1243.3056471997645
spot_1605,0.0,0.38461538461538464,0.38461538461538464,0.0,0.0,0.23076923076923078,26,229.00920701026917,1243.3056471997645
spot_1606,0.0,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.07692307692307693,13,329.00920701026917,1243.3056471997645
spot_1607,0.0,0.2727272727272727,0.36363636363636365,0.0,0.2727272727272727,0.09090909090909091,11,429.00920701026917,1243.3056471997645
spot_1608,0.0,0.0,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.13333333333333333,15,529.0092070102692,1243.3056471997645
spot_1609,0.0,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,15,629.0092070102692,1243.3056471997645
spot_1610,0.0,0.08333333333333333,0.2916666666666667,0.16666666666666666,0.125,0.3333333333333333,24,729.0092070102692,1243.3056471997645
spot_1611,0.0,0.06666666666666667,0.13333333333333333,0.0,0.2,0.6,15,829.0092070102692,1243.3056471997645
spot_1612,0.0,0.3125,0.375,0.125,0.125,0.0625,16,929.0092070102692,1243.3056471997645
spot_1613,0.0,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.09090909090909091,11,1029.0092070102692,1243.3056471997645
spot_1614,0.0,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,7,1129.0092070102692,1243.3056471997645
spot_1615,0.0,0.23529411764705882,0.35294117647058826,0.0,0.29411764705882354,0.11764705882352941,17,1229.0092070102692,1243.3056471997645
spot_1616,0.0,0.043478260869565216,0.13043478260869565,0.30434782608695654,0.0,0.5217391304347826,23,1329.0092070102692,1243.3056471997645
spot_1617,0.0,0.041666666666666664,0.2916666666666667,0.25,0.0,0.4166666666666667,24,1429.0092070102692,1243.3056471997645
spot_1618,0.0,0.4,0.0,0.0,0.4,0.2,5,1529.0092070102692,1243.3056471997645
spot_1619,0.0,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.0,0.5263157894736842,19,1629.0092070102692,1243.3056471997645
spot_1620,0.0,0.1,0.3,0.2,0.2,0.2,10,1729.0092070102692,1243.3056471997645
spot_1621,0.0,0.0,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.0,14,1829.0092070102692,1243.3056471997645
spot_1622,0.0,0.1,0.6,0.0,0.3,0.0,10,1929.0092070102692,1243.3056471997645
spot_1623,0.0,0.0,0.7692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,13,2029.0092070102692,1243.3056471997645
spot_1624,0.0,0.13333333333333333,0.4,0.13333333333333333,0.0,0.3333333333333333,15,2129.009207010269,1243.3056471997645
spot_1625,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,9,2229.009207010269,1243.3056471997645
spot_1718,0.0,0.3225806451612903,0.22580645161290322,0.12903225806451613,0.0,0.3225806451612903,31,79.00920701026917,1329.9081875782083
spot_1719,0.0,0.13636363636363635,0.4090909090909091,0.18181818181818182,0.0,0.2727272727272727,22,179.00920701026917,1329.9081875782083
spot_1720,0.0,0.06666666666666667,0.4,0.06666666666666667,0.4,0.06666666666666667,15,279.00920701026917,1329.9081875782083
spot_1721,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,9,379.00920701026917,1329.9081875782083
spot_1722,0.0,0.0,0.4375,0.0625,0.1875,0.3125,16,479.00920701026917,1329.9081875782083
spot_1723,0.0,0.16666666666666666,0.25,0.0,0.4166666666666667,0.16666666666666666,12,579.0092070102692,1329.9081875782083
spot_1724,0.0,0.2631578947368421,0.5263157894736842,0.0,0.21052631578947367,0.0,19,679.0092070102692,1329.9081875782083
spot_1725,0.0,0.041666666666666664,0.375,0.20833333333333334,0.08333333333333333,0.2916666666666667,24,779.0092070102692,1329.9081875782083
spot_1726,0.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.1111111111111111,18,879.0092070102692,1329.9081875782083
spot_1727,0.0,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.2222222222222222,18,979.0092070102692,1329.9081875782083
spot_1728,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.047619047619047616,0.23809523809523808,21,1079.0092070102692,1329.9081875782083
spot_1729,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,9,1179.0092070102692,1329.9081875782083
spot_1730,0.0,0.0,0.3157894736842105,0.21052631578947367,0.0,0.47368421052631576,19,1279.0092070102692,1329.9081875782083
spot_1731,0.0,0.0,0.5,0.0,0.5,0.0,8,1379.0092070102692,1329.9081875782083
spot_1732,0.0,0.0,0.3,0.0,0.5,0.2,10,1479.0092070102692,1329.9081875782083
spot_1733,0.0,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.0,0.5294117647058824,17,1579.0092070102692,1329.9081875782083
spot_1734,0.0,0.0,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.3157894736842105,19,1679.0092070102692,1329.9081875782083
spot_1735,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.2857142857142857,14,1779.0092070102692,1329.9081875782083
spot_1736,0.0,0.05555555555555555,0.0,0.2222222222222222,0.16666666666666666,0.5555555555555556,18,1879.0092070102692,1329.9081875782083
spot_1737,0.0,0.18181818181818182,0.45454545454545453,0.0,0.36363636363636365,0.0,11,1979.0092070102692,1329.9081875782083
spot_1738,0.0,0.15,0.2,0.3,0.2,0.15,20,2079.009207010269,1329.9081875782083
spot_1739,0.0,0.47619047619047616,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.047619047619047616,21,2179.009207010269,1329.9081875782083
spot_1740,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,12,2279.009207010269,1329.9081875782083
spot_1832,0.041666666666666664,0.125,0.375,0.20833333333333334,0.0,0.25,24,29.009207010269165,1416.510727956652
spot_1833,0.0,0.03571428571428571,0.39285714285714285,0.21428571428571427,0.0,0.35714285714285715,28,129.00920701026917,1416.510727956652
spot_1834,0.0,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182,11,229.00920701026917,1416.510727956652
spot_1835,0.0,0.0,0.4,0.13333333333333333,0.3333333333333333,0.13333333333333333,15,329.00920701026917,1416.510727956652
spot_1836,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.16666666666666666,12,429.00920701026917,1416.510727956652
spot_1837,0.0,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.2,15,529.0092070102692,1416.510727956652
spot_1838,0.0,0.4,0.6,0.0,0.0,0.0,10,629.0092070102692,1416.510727956652
spot_1839,0.0,0.375,0.375,0.0,0.25,0.0,16,729.0092070102692,1416.510727956652
spot_1840,0.0,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.4444444444444444,18,829.0092070102692,1416.510727956652
spot_1841,0.0,0.05,0.3,0.2,0.15,0.3,20,929.0092070102692,1416.510727956652
spot_1842,0.0,0.1875,0.4375,0.0625,0.1875,0.125,16,1029.0092070102692,1416.510727956652
spot_1843,0.0,0.0,0.4,0.0,0.6,0.0,5,1129.0092070102692,1416.510727956652
spot_1844,0.0,0.0,0.2,0.0,0.8,0.0,10,1229.0092070102692,1416.510727956652
spot_1845,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,9,1329.0092070102692,1416.510727956652
spot_1846,0.0,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.0,14,1429.0092070102692,1416.510727956652
spot_1847,0.0,0.0,0.5,0.0,0.4,0.1,10,1529.0092070102692,1416.510727956652
spot_1848,0.0,0.1,0.3,0.1,0.3,0.2,10,1629.0092070102692,1416.510727956652
spot_1849,0.0,0.0,0.3,0.0,0.2,0.5,10,1729.0092070102692,1416.510727956652
spot_1850,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,7,1829.0092070102692,1416.510727956652
spot_1851,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,6,1929.0092070102692,1416.510727956652
spot_1852,0.0,0.2727272727272727,0.36363636363636365,0.0,0.09090909090909091,0.2727272727272727,11,2029.0092070102692,1416.510727956652
spot_1853,0.0,0.0,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666,15,2129.009207010269,1416.510727956652
spot_1854,0.0,0.0,0.15789473684210525,0.47368421052631576,0.05263157894736842,0.3157894736842105,19,2229.009207010269,1416.510727956652
spot_1947,0.0,0.08333333333333333,0.25,0.0,0.3333333333333333,0.3333333333333333,12,79.00920701026917,1503.1132683350959
spot_1948,0.0,0.05,0.05,0.15,0.05,0.7,20,179.00920701026917,1503.1132683350959
spot_1949,0.0,0.0,0.15,0.4,0.05,0.4,20,279.00920701026917,1503.1132683350959
spot_1950,0.0,0.0,0.15,0.3,0.0,0.55,20,379.00920701026917,1503.1132683350959
spot_1951,0.0,0.045454545454545456,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.2727272727272727,22,479.00920701026917,1503.1132683350959
spot_1952,0.0,0.0,0.25,0.25,0.25,0.25,4,579.0092070102692,1503.1132683350959
spot_1953,0.0,0.0,0.2857142857142857,0.3333333333333333,0.0,0.38095238095238093,21,679.0092070102692,1503.1132683350959
spot_1954,0.0,0.09090909090909091,0.4090909090909091,0.045454545454545456,0.0,0.45454545454545453,22,779.0092070102692,1503.1132683350959
spot_1955,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,7,879.0092070102692,1503.1132683350959
spot_1956,0.0,0.2,0.13333333333333333,0.0,0.6,0.06666666666666667,15,979.0092070102692,1503.1132683350959
spot_1957,0.0,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.5,14,1079.0092070102692,1503.1132683350959
spot_1958,0.0,0.0,0.25,0.16666666666666666,0.5,0.08333333333333333,12,1179.0092070102692,1503.1132683350959
spot_1959,0.0,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,9,1279.0092070102692,1503.1132683350959
spot_1960,0.0,0.125,0.3125,0.125,0.0625,0.375,16,1379.0092070102692,1503.1132683350959
spot_1961,0.0,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,0.0,9,1479.0092070102692,1503.1132683350959
spot_1962,0.0,0.2,0.2,0.0,0.6,0.0,5,1579.0092070102692,1503.1132683350959
spot_1963,0.0,0.0,0.4,0.05,0.05,0.5,20,1679.0092070102692,1503.1132683350959
spot_1964,0.0,0.10526315789473684,0.42105263157894735,0.15789473684210525,0.0,0.3157894736842105,19,1779.0092070102692,1503.1132683350959
spot_1965,0.0,0.0,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,9,1879.0092070102692,1503.1132683350959
spot_1966,0.0,0.0,0.875,0.0,0.0,0.125,8,1979.0092070102692,1503.1132683350959
spot_1967,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.45454545454545453,11,2079.009207010269,1503.1132683350959
spot_1968,0.0,0.0625,0.1875,0.25,0.0,0.5,16,2179.009207010269,1503.1132683350959
spot_1969,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,9,2279.009207010269,1503.1132683350959
spot_2061,0.0,0.16666666666666666,0.25,0.25,0.3333333333333333,0.0,12,29.009207010269165,1589.7158087135397
spot_2062,0.0,0.0,0.375,0.0625,0.3125,0.25,16,129.00920701026917,1589.7158087135397
spot_2063,0.0,0.1,0.2,0.1,0.5,0.1,10,229.00920701026917,1589.7158087135397
spot_2064,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.4,15,329.00920701026917,1589.7158087135397
spot_2065,0.0,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,9,429.00920701026917,1589.7158087135397
spot_2066,0.0,0.13333333333333333,0.0,0.3333333333333333,0.13333333333333333,0.4,15,529.0092070102692,1589.7158087135397
spot_2067,0.0,0.1,0.1,0.0,0.05,0.75,20,629.0092070102692,1589.7158087135397
spot_2068,0.0,0.0,0.0,0.2,0.7,0.1,10,729.0092070102692,1589.7158087135397
spot_2069,0.0,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.05263157894736842,0.2631578947368421,19,829.0092070102692,1589.7158087135397
spot_2070,0.0,0.0,0.35714285714285715,0.14285714285714285,0.5,0.0,14,929.0092070102692,1589.7158087135397
spot_2071,0.0,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,9,1029.0092070102692,1589.7158087135397
spot_2072,0.0,0.0,0.12903225806451613,0.3548387096774194,0.0,0.5161290322580645,31,1129.0092070102692,1589.7158087135397
spot_2073,0.0,0.0,0.5,0.0,0.0,0.5,4,1229.0092070102692,1589.7158087135397
spot_2074,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.2727272727272727,11,1329.0092070102692,1589.7158087135397
spot_2075,0.0,0.0,0.20833333333333334,0.0,0.0,0.7916666666666666,24,1429.0092070102692,1589.7158087135397
spot_2076,0.0,0.2,0.2,0.0,0.6,0.0,5,1529.0092070102692,1589.7158087135397
spot_2077,0.0,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.21428571428571427,14,1629.0092070102692,1589.7158087135397
spot_2078,0.0,0.0,0.1,0.2,0.4,0.3,10,1729.0092070102692,1589.7158087135397
spot_2079,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,7,1829.0092070102692,1589.7158087135397
spot_2080,0.0,0.13333333333333333,0.4,0.3333333333333333,0.06666666666666667,0.06666666666666667,15,1929.0092070102692,1589.7158087135397
spot_2081,0.0,0.0,0.0,0.0,1.0,0.0,5,2029.0092070102692,1589.7158087135397
spot_2082,0.0,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,9,2129.009207010269,1589.7158087135397
spot_2083,0.0,0.0,0.36363636363636365,0.13636363636363635,0.13636363636363635,0.36363636363636365,22,2229.009207010269,1589.7158087135397
spot_2176,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,7,79.00920701026917,1676.3183490919835
spot_2177,0.0,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0,11,179.00920701026917,1676.3183490919835
spot_2178,0.0,0.1111111111111111,0.5555555555555556,0.0,0.3333333333333333,0.0,9,279.00920701026917,1676.3183490919835
spot_2179,0.0,0.125,0.2916666666666667,0.20833333333333334,0.0,0.375,24,379.00920701026917,1676.3183490919835
spot_2180,0.0,0.0,0.46153846153846156,0.0,0.38461538461538464,0.15384615384615385,13,479.00920701026917,1676.3183490919835
spot_2181,0.0,0.0,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.0,14,579.0092070102692,1676.3183490919835
spot_2182,0.0,0.16666666666666666,0.5833333333333334,0.0,0.08333333333333333,0.16666666666666666,12,679.0092070102692,1676.3183490919835
spot_2183,0.0,0.0,0.6,0.0,0.3,0.1,10,779.0092070102692,1676.3183490919835
spot_2184,0.0,0.25,0.375,0.0,0.375,0.0,8,879.0092070102692,1676.3183490919835
spot_2185,0.0,0.0,0.25,0.0,0.75,0.0,8,979.0092070102692,1676.3183490919835
spot_2186,0.0,0.35714285714285715,0.5,0.0,0.14285714285714285,0.0,14,1079.0092070102692,1676.3183490919835
spot_2187,0.0,0.0,0.5384615384615384,0.0,0.3076923076923077,0.15384615384615385,13,1179.0092070102692,1676.3183490919835
spot_2188,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,7,1279.0092070102692,1676.3183490919835
spot_2189,0.0,0.0,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.3333333333333333,12,1379.0092070102692,1676.3183490919835
spot_2190,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,6,1479.0092070102692,1676.3183490919835
spot_2191,0.0,0.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,13,1579.0092070102692,1676.3183490919835
spot_2192,0.0,0.0,0.75,0.0,0.25,0.0,8,1679.0092070102692,1676.3183490919835
spot_2193,0.0,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,9,1779.0092070102692,1676.3183490919835
spot_2194,0.0,0.07142857142857142,0.7857142857142857,0.0,0.14285714285714285,0.0,14,1879.0092070102692,1676.3183490919835
spot_2195,0.0,0.125,0.375,0.125,0.125,0.25,8,1979.0092070102692,1676.3183490919835
spot_2196,0.0,0.14285714285714285,0.5,0.21428571428571427,0.0,0.14285714285714285,14,2079.009207010269,1676.3183490919835
spot_2197,0.0,0.08333333333333333,0.5,0.0,0.08333333333333333,0.3333333333333333,12,2179.009207010269,1676.3183490919835
spot_2198,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.18181818181818182,11,2279.009207010269,1676.3183490919835
spot_2290,0.0,0.0,0.3125,0.1875,0.1875,0.3125,16,29.009207010269165,1762.9208894704273
spot_2291,0.0,0.0,0.4,0.26666666666666666,0.3333333333333333,0.0,15,129.00920701026917,1762.9208894704273
spot_2292,0.0,0.375,0.125,0.0,0.375,0.125,8,229.00920701026917,1762.9208894704273
spot_2293,0.0,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,9,329.00920701026917,1762.9208894704273
spot_2294,0.0,0.1,0.3,0.0,0.5,0.1,10,429.00920701026917,1762.9208894704273
spot_2295,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,12,529.0092070102692,1762.9208894704273
spot_2296,0.0,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.5384615384615384,13,629.0092070102692,1762.9208894704273
spot_2297,0.0,0.10526315789473684,0.3684210526315789,0.10526315789473684,0.15789473684210525,0.2631578947368421,19,729.0092070102692,1762.9208894704273
spot_2298,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,7,829.0092070102692,1762.9208894704273
spot_2299,0.0,0.0,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.0,12,929.0092070102692,1762.9208894704273
spot_2300,0.0,0.1111111111111111,0.6666666666666666,0.0,0.16666666666666666,0.05555555555555555,18,1029.0092070102692,1762.9208894704273
spot_2301,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.4666666666666667,15,1129.0092070102692,1762.9208894704273
spot_2302,0.0,0.0,0.2,0.0,0.4,0.4,5,1229.0092070102692,1762.9208894704273
spot_2303,0.0,0.0,0.0,0.0,1.0,0.0,6,1329.0092070102692,1762.9208894704273
spot_2304,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,9,1429.0092070102692,1762.9208894704273
spot_2305,0.0,0.0,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.4117647058823529,17,1529.0092070102692,1762.9208894704273
spot_2306,0.0,0.0,0.3125,0.1875,0.1875,0.3125,16,1629.0092070102692,1762.9208894704273
spot_2307,0.0,0.0,0.7333333333333333,0.2,0.0,0.06666666666666667,15,1729.0092070102692,1762.9208894704273
spot_2308,0.0,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.0,15,1829.0092070102692,1762.9208894704273
spot_2309,0.0,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.0,0.23076923076923078,13,1929.0092070102692,1762.9208894704273
spot_2310,0.0,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.35294117647058826,17,2029.0092070102692,1762.9208894704273
spot_2311,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,27,2129.009207010269,1762.9208894704273
spot_2312,0.0,0.0,0.2222222222222222,0.07407407407407407,0.0,0.7037037037037037,27,2229.009207010269,1762.9208894704273
spot_2405,0.0,0.0,0.0,0.0,1.0,0.0,8,79.00920701026917,1849.523429848871
spot_2406,0.0,0.08333333333333333,0.4166666666666667,0.0,0.5,0.0,12,179.00920701026917,1849.523429848871
